concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
2052490339,2052490339,Maps to,2024-10-04,2099-12-31,
2052490339,2052490339,Mapped from,2024-10-04,2099-12-31,
2052490340,2051506979,Mapped from,2025-04-18,2099-12-31,
2052490340,2052490340,Maps to,2024-10-04,2099-12-31,
2052490340,2052490340,Mapped from,2024-10-04,2099-12-31,
2052490341,2051508503,Mapped from,2025-04-18,2099-12-31,
2052490341,2052490341,Mapped from,2024-10-04,2099-12-31,
2052490341,2052490341,Maps to,2024-10-04,2099-12-31,
2052490342,2051508406,Mapped from,2025-04-18,2099-12-31,
2052490342,2052490342,Mapped from,2024-10-04,2099-12-31,
2052490342,2052490342,Maps to,2024-10-04,2099-12-31,
2052490343,2051508322,Mapped from,2025-04-18,2099-12-31,
2052490343,2052490343,Mapped from,2024-10-04,2099-12-31,
2052490343,2052490343,Maps to,2024-10-04,2099-12-31,
2052490344,2051508667,Mapped from,2025-04-18,2099-12-31,
2052490344,2052490344,Mapped from,2024-10-04,2099-12-31,
2052490344,2052490344,Maps to,2024-10-04,2099-12-31,
2052490345,2051508317,Mapped from,2025-04-18,2099-12-31,
2052490345,2052490345,Maps to,2024-10-04,2099-12-31,
2052490345,2052490345,Mapped from,2024-10-04,2099-12-31,
2052490346,2051508281,Mapped from,2025-04-18,2099-12-31,
2052490346,2052490346,Mapped from,2024-10-04,2099-12-31,
2052490346,2052490346,Maps to,2024-10-04,2099-12-31,
2052490347,2051509454,Mapped from,2025-04-18,2099-12-31,
2052490347,2052490347,Mapped from,2024-10-04,2099-12-31,
2052490347,2052490347,Maps to,2024-10-04,2099-12-31,
2052490348,2051509632,Mapped from,2025-04-18,2099-12-31,
2052490348,2052490348,Mapped from,2024-10-04,2099-12-31,
2052490348,2052490348,Maps to,2024-10-04,2099-12-31,
2052490349,2051509104,Mapped from,2025-04-18,2099-12-31,
2052490349,2052490349,Maps to,2024-10-04,2099-12-31,
2052490349,2052490349,Mapped from,2024-10-04,2099-12-31,
2052490350,2051509124,Mapped from,2025-04-18,2099-12-31,
2052490350,2052490350,Maps to,2024-10-04,2099-12-31,
2052490350,2052490350,Mapped from,2024-10-04,2099-12-31,
2052490351,2051508136,Mapped from,2025-04-18,2099-12-31,
2052490351,2052490351,Maps to,2024-10-04,2099-12-31,
2052490351,2052490351,Mapped from,2024-10-04,2099-12-31,
2052490352,2051509395,Mapped from,2025-04-18,2099-12-31,
2052490352,2052490352,Maps to,2024-10-04,2099-12-31,
2052490352,2052490352,Mapped from,2024-10-04,2099-12-31,
2052490353,2051509060,Mapped from,2025-04-18,2099-12-31,
2052490353,2052490353,Mapped from,2024-10-04,2099-12-31,
2052490353,2052490353,Maps to,2024-10-04,2099-12-31,
2052490354,2051508966,Mapped from,2025-04-18,2099-12-31,
2052490354,2052490354,Maps to,2024-10-04,2099-12-31,
2052490354,2052490354,Mapped from,2024-10-04,2099-12-31,
2052490355,2051508915,Mapped from,2025-04-18,2099-12-31,
2052490355,2052490355,Mapped from,2024-10-04,2099-12-31,
2052490355,2052490355,Maps to,2024-10-04,2099-12-31,
2052490356,2051508925,Mapped from,2025-04-18,2099-12-31,
2052490356,2052490356,Mapped from,2024-10-04,2099-12-31,
2052490356,2052490356,Maps to,2024-10-04,2099-12-31,
2052490357,2051508147,Mapped from,2025-04-18,2099-12-31,
2052490357,2052490357,Maps to,2024-10-04,2099-12-31,
2052490357,2052490357,Mapped from,2024-10-04,2099-12-31,
2052490358,2051508504,Mapped from,2025-04-18,2099-12-31,
2052490358,2052490358,Mapped from,2024-10-04,2099-12-31,
2052490358,2052490358,Maps to,2024-10-04,2099-12-31,
2052490359,2051507901,Mapped from,2025-04-18,2099-12-31,
2052490359,2052490359,Mapped from,2024-10-04,2099-12-31,
2052490359,2052490359,Maps to,2024-10-04,2099-12-31,
2052490360,2051507858,Mapped from,2025-04-18,2099-12-31,
2052490360,2052490360,Mapped from,2024-10-04,2099-12-31,
2052490360,2052490360,Maps to,2024-10-04,2099-12-31,
2052490361,2051507460,Mapped from,2025-04-18,2099-12-31,
2052490361,2052490361,Maps to,2024-10-04,2099-12-31,
2052490361,2052490361,Mapped from,2024-10-04,2099-12-31,
2052490362,2051507930,Mapped from,2025-04-18,2099-12-31,
2052490362,2052490362,Maps to,2024-10-04,2099-12-31,
2052490362,2052490362,Mapped from,2024-10-04,2099-12-31,
2052490363,2051507859,Mapped from,2025-04-18,2099-12-31,
2052490363,2052490363,Maps to,2024-10-04,2099-12-31,
2052490363,2052490363,Mapped from,2024-10-04,2099-12-31,
2052490364,2051508469,Mapped from,2025-04-18,2099-12-31,
2052490364,2052490364,Mapped from,2024-10-04,2099-12-31,
2052490364,2052490364,Maps to,2024-10-04,2099-12-31,
2052490365,2051508926,Mapped from,2025-04-18,2099-12-31,
2052490365,2052490365,Mapped from,2024-10-04,2099-12-31,
2052490365,2052490365,Maps to,2024-10-04,2099-12-31,
2052490366,2051507715,Mapped from,2025-04-18,2099-12-31,
2052490366,2052490366,Mapped from,2024-10-04,2099-12-31,
2052490366,2052490366,Maps to,2024-10-04,2099-12-31,
2052490367,2052490367,Maps to,2024-10-04,2099-12-31,
2052490367,2052490367,Mapped from,2024-10-04,2099-12-31,
2052490368,2052490368,Mapped from,2024-10-04,2099-12-31,
2052490368,2052490368,Maps to,2024-10-04,2099-12-31,
2052490369,2051506978,Mapped from,2025-04-18,2099-12-31,
2052490369,2052490369,Mapped from,2024-10-04,2099-12-31,
2052490369,2052490369,Maps to,2024-10-04,2099-12-31,
2052490370,2051508138,Mapped from,2025-04-18,2099-12-31,
2052490370,2052490370,Maps to,2024-10-04,2099-12-31,
2052490370,2052490370,Mapped from,2024-10-04,2099-12-31,
2052490371,2052490371,Mapped from,2024-10-04,2099-12-31,
2052490371,2052490371,Maps to,2024-10-04,2099-12-31,
2052490372,2052490372,Mapped from,2024-10-04,2099-12-31,
2052490372,2052490372,Maps to,2024-10-04,2099-12-31,
2052490373,2052490373,Maps to,2024-10-04,2099-12-31,
2052490373,2052490373,Mapped from,2024-10-04,2099-12-31,
2052490374,2051508349,Mapped from,2025-04-18,2099-12-31,
2052490374,2052490374,Mapped from,2024-10-04,2099-12-31,
2052490374,2052490374,Maps to,2024-10-04,2099-12-31,
2052490375,2051506977,Mapped from,2025-04-18,2099-12-31,
2052490375,2052490375,Mapped from,2024-10-04,2099-12-31,
2052490375,2052490375,Maps to,2024-10-04,2099-12-31,
2052490376,2052490376,Maps to,2024-10-04,2099-12-31,
2052490376,2052490376,Mapped from,2024-10-04,2099-12-31,
2052490377,2052490377,Maps to,2024-10-04,2099-12-31,
2052490377,2052490377,Mapped from,2024-10-04,2099-12-31,
2052490378,2052490378,Mapped from,2024-10-04,2099-12-31,
2052490378,2052490378,Maps to,2024-10-04,2099-12-31,
2052490379,2052490379,Maps to,2024-10-04,2099-12-31,
2052490379,2052490379,Mapped from,2024-10-04,2099-12-31,
2052490380,2051508184,Mapped from,2025-04-18,2099-12-31,
2052490380,2052490380,Mapped from,2024-10-04,2099-12-31,
2052490380,2052490380,Maps to,2024-10-04,2099-12-31,
2052490381,2051507369,Mapped from,2025-04-18,2099-12-31,
2052490381,2052490381,Mapped from,2024-10-04,2099-12-31,
2052490381,2052490381,Maps to,2024-10-04,2099-12-31,
2052490382,2051509621,Mapped from,2025-04-18,2099-12-31,
2052490382,2052490382,Mapped from,2024-10-04,2099-12-31,
2052490382,2052490382,Maps to,2024-10-04,2099-12-31,
2052490383,2052490383,Mapped from,2024-10-04,2099-12-31,
2052490383,2052490383,Maps to,2024-10-04,2099-12-31,
2052490384,2052490384,Maps to,2024-10-04,2099-12-31,
2052490384,2052490384,Mapped from,2024-10-04,2099-12-31,
2052490385,2052490385,Maps to,2024-10-04,2099-12-31,
2052490385,2052490385,Mapped from,2024-10-04,2099-12-31,
2052490386,2051509499,Mapped from,2025-04-18,2099-12-31,
2052490386,2052490386,Maps to,2024-10-04,2099-12-31,
2052490386,2052490386,Mapped from,2024-10-04,2099-12-31,
2052490387,2051508234,Mapped from,2025-04-18,2099-12-31,
2052490387,2052490387,Maps to,2024-10-04,2099-12-31,
2052490387,2052490387,Mapped from,2024-10-04,2099-12-31,
2052490388,2051509579,Mapped from,2025-04-18,2099-12-31,
2052490388,2052490388,Maps to,2024-10-04,2099-12-31,
2052490388,2052490388,Mapped from,2024-10-04,2099-12-31,
2052490389,2051509580,Mapped from,2025-04-18,2099-12-31,
2052490389,2052490389,Maps to,2024-10-04,2099-12-31,
2052490389,2052490389,Mapped from,2024-10-04,2099-12-31,
2052490390,2051504391,Mapped from,2025-04-18,2099-12-31,
2052490390,2052490390,Maps to,2024-10-04,2099-12-31,
2052490390,2052490390,Mapped from,2024-10-04,2099-12-31,
2052490391,2051509122,Mapped from,2025-04-18,2099-12-31,
2052490391,2052490391,Maps to,2024-10-04,2099-12-31,
2052490391,2052490391,Mapped from,2024-10-04,2099-12-31,
2052490392,2051509402,Mapped from,2025-04-18,2099-12-31,
2052490392,2052490392,Mapped from,2024-10-04,2099-12-31,
2052490392,2052490392,Maps to,2024-10-04,2099-12-31,
2052490393,2051508738,Mapped from,2025-04-18,2099-12-31,
2052490393,2052490393,Mapped from,2024-10-04,2099-12-31,
2052490393,2052490393,Maps to,2024-10-04,2099-12-31,
2052490394,2051507810,Mapped from,2025-04-18,2099-12-31,
2052490394,2052490394,Mapped from,2024-10-04,2099-12-31,
2052490394,2052490394,Maps to,2024-10-04,2099-12-31,
2052490395,2051508990,Mapped from,2025-04-18,2099-12-31,
2052490395,2052490395,Maps to,2024-10-04,2099-12-31,
2052490395,2052490395,Mapped from,2024-10-04,2099-12-31,
2052490396,2051509404,Mapped from,2025-04-18,2099-12-31,
2052490396,2052490396,Maps to,2024-10-04,2099-12-31,
2052490396,2052490396,Mapped from,2024-10-04,2099-12-31,
2052490397,2051509004,Mapped from,2025-04-18,2099-12-31,
2052490397,2052490397,Mapped from,2024-10-04,2099-12-31,
2052490397,2052490397,Maps to,2024-10-04,2099-12-31,
2052490398,2051509455,Mapped from,2025-04-18,2099-12-31,
2052490398,2052490398,Maps to,2024-10-04,2099-12-31,
2052490398,2052490398,Mapped from,2024-10-04,2099-12-31,
2052490399,2051507890,Mapped from,2025-04-18,2099-12-31,
2052490399,2052490399,Maps to,2024-10-04,2099-12-31,
2052490399,2052490399,Mapped from,2024-10-04,2099-12-31,
2052490400,2051509526,Mapped from,2025-04-18,2099-12-31,
2052490400,2052490400,Maps to,2024-10-04,2099-12-31,
2052490400,2052490400,Mapped from,2024-10-04,2099-12-31,
2052490401,2051508737,Mapped from,2025-04-18,2099-12-31,
2052490401,2052490401,Mapped from,2024-10-04,2099-12-31,
2052490401,2052490401,Maps to,2024-10-04,2099-12-31,
2052490402,2051509169,Mapped from,2025-04-18,2099-12-31,
2052490402,2052490402,Mapped from,2024-10-04,2099-12-31,
2052490402,2052490402,Maps to,2024-10-04,2099-12-31,
2052490403,2051509001,Mapped from,2025-04-18,2099-12-31,
2052490403,2052490403,Mapped from,2024-10-04,2099-12-31,
2052490403,2052490403,Maps to,2024-10-04,2099-12-31,
2052490404,2051509399,Mapped from,2025-04-18,2099-12-31,
2052490404,2052490404,Maps to,2024-10-04,2099-12-31,
2052490404,2052490404,Mapped from,2024-10-04,2099-12-31,
2052490405,2051508736,Mapped from,2025-04-18,2099-12-31,
2052490405,2052490405,Maps to,2024-10-04,2099-12-31,
2052490405,2052490405,Mapped from,2024-10-04,2099-12-31,
2052490406,2051509185,Mapped from,2025-04-18,2099-12-31,
2052490406,2052490406,Maps to,2024-10-04,2099-12-31,
2052490406,2052490406,Mapped from,2024-10-04,2099-12-31,
2052490407,2051504387,Mapped from,2025-04-18,2099-12-31,
2052490407,2052490407,Maps to,2024-10-04,2099-12-31,
2052490407,2052490407,Mapped from,2024-10-04,2099-12-31,
2052490408,2051508601,Mapped from,2025-04-18,2099-12-31,
2052490408,2052490408,Mapped from,2024-10-04,2099-12-31,
2052490408,2052490408,Maps to,2024-10-04,2099-12-31,
2052490409,2051506975,Mapped from,2025-04-18,2099-12-31,
2052490409,2052490409,Mapped from,2024-10-04,2099-12-31,
2052490409,2052490409,Maps to,2024-10-04,2099-12-31,
2052490410,2052490410,Maps to,2024-10-04,2099-12-31,
2052490410,2052490410,Mapped from,2024-10-04,2099-12-31,
2052490411,2052490411,Mapped from,2024-10-04,2099-12-31,
2052490411,2052490411,Maps to,2024-10-04,2099-12-31,
2052490412,2052490412,Mapped from,2024-10-04,2099-12-31,
2052490412,2052490412,Maps to,2024-10-04,2099-12-31,
2052490413,2051506974,Mapped from,2025-04-18,2099-12-31,
2052490413,2052490413,Mapped from,2024-10-04,2099-12-31,
2052490413,2052490413,Maps to,2024-10-04,2099-12-31,
2052490414,2052490414,Maps to,2024-10-04,2099-12-31,
2052490414,2052490414,Mapped from,2024-10-04,2099-12-31,
2052490415,2051507893,Mapped from,2025-04-18,2099-12-31,
2052490415,2052490415,Maps to,2024-10-04,2099-12-31,
2052490415,2052490415,Mapped from,2024-10-04,2099-12-31,
2052490416,2051507892,Mapped from,2025-04-18,2099-12-31,
2052490416,2052490416,Mapped from,2024-10-04,2099-12-31,
2052490416,2052490416,Maps to,2024-10-04,2099-12-31,
2052490417,2052490417,Maps to,2024-10-04,2099-12-31,
2052490417,2052490417,Mapped from,2024-10-04,2099-12-31,
2052490418,2051506973,Mapped from,2025-04-18,2099-12-31,
2052490418,2052490418,Maps to,2024-10-04,2099-12-31,
2052490418,2052490418,Mapped from,2024-10-04,2099-12-31,
2052490419,2051508731,Mapped from,2025-04-18,2099-12-31,
2052490419,2052490419,Mapped from,2024-10-04,2099-12-31,
2052490419,2052490419,Maps to,2024-10-04,2099-12-31,
2052490420,2051507758,Mapped from,2025-04-18,2099-12-31,
2052490420,2052490420,Mapped from,2024-10-04,2099-12-31,
2052490420,2052490420,Maps to,2024-10-04,2099-12-31,
2052490421,2052490421,Maps to,2024-10-04,2099-12-31,
2052490421,2052490421,Mapped from,2024-10-04,2099-12-31,
2052490422,2051507443,Mapped from,2025-04-18,2099-12-31,
2052490422,2052490422,Mapped from,2024-10-04,2099-12-31,
2052490422,2052490422,Maps to,2024-10-04,2099-12-31,
2052490423,2051507364,Mapped from,2025-04-18,2099-12-31,
2052490423,2052490423,Mapped from,2024-10-04,2099-12-31,
2052490423,2052490423,Maps to,2024-10-04,2099-12-31,
2052490424,2052490424,Maps to,2024-10-04,2099-12-31,
2052490424,2052490424,Mapped from,2024-10-04,2099-12-31,
2052490425,2052490425,Mapped from,2024-10-04,2099-12-31,
2052490425,2052490425,Maps to,2024-10-04,2099-12-31,
2052490426,2052490426,Mapped from,2024-10-04,2099-12-31,
2052490426,2052490426,Maps to,2024-10-04,2099-12-31,
2052490427,2052490427,Maps to,2024-10-04,2099-12-31,
2052490427,2052490427,Mapped from,2024-10-04,2099-12-31,
2052490428,2052490428,Maps to,2024-10-04,2099-12-31,
2052490428,2052490428,Mapped from,2024-10-04,2099-12-31,
2052490429,2052490429,Mapped from,2024-10-04,2099-12-31,
2052490429,2052490429,Maps to,2024-10-04,2099-12-31,
2052490430,2052490430,Maps to,2024-10-04,2099-12-31,
2052490430,2052490430,Mapped from,2024-10-04,2099-12-31,
2052490431,2052490431,Maps to,2024-10-04,2099-12-31,
2052490431,2052490431,Mapped from,2024-10-04,2099-12-31,
2052490432,2052490432,Mapped from,2024-10-04,2099-12-31,
2052490432,2052490432,Maps to,2024-10-04,2099-12-31,
2052490433,2052490433,Mapped from,2024-10-04,2099-12-31,
2052490433,2052490433,Maps to,2024-10-04,2099-12-31,
2052490434,2052490434,Mapped from,2024-10-04,2099-12-31,
2052490434,2052490434,Maps to,2024-10-04,2099-12-31,
2052490435,2052490435,Maps to,2024-10-04,2099-12-31,
2052490435,2052490435,Mapped from,2024-10-04,2099-12-31,
2052490436,2052490436,Mapped from,2024-10-04,2099-12-31,
2052490436,2052490436,Maps to,2024-10-04,2099-12-31,
2052490437,2052490437,Maps to,2024-10-04,2099-12-31,
2052490437,2052490437,Mapped from,2024-10-04,2099-12-31,
2052490438,2052490438,Maps to,2024-10-04,2099-12-31,
2052490438,2052490438,Mapped from,2024-10-04,2099-12-31,
2052490439,2052490439,Maps to,2024-10-04,2099-12-31,
2052490439,2052490439,Mapped from,2024-10-04,2099-12-31,
2052490440,2052490440,Mapped from,2024-10-04,2099-12-31,
2052490440,2052490440,Maps to,2024-10-04,2099-12-31,
2052490441,2052490441,Mapped from,2024-10-04,2099-12-31,
2052490441,2052490441,Maps to,2024-10-04,2099-12-31,
2052490442,2052490442,Mapped from,2024-10-04,2099-12-31,
2052490442,2052490442,Maps to,2024-10-04,2099-12-31,
2052490443,2052490443,Maps to,2024-10-04,2099-12-31,
2052490443,2052490443,Mapped from,2024-10-04,2099-12-31,
2052490444,2052490444,Maps to,2024-10-04,2099-12-31,
2052490444,2052490444,Mapped from,2024-10-04,2099-12-31,
2052490445,2052490445,Maps to,2024-10-04,2099-12-31,
2052490445,2052490445,Mapped from,2024-10-04,2099-12-31,
2052490446,2052490446,Maps to,2024-10-04,2099-12-31,
2052490446,2052490446,Mapped from,2024-10-04,2099-12-31,
2052490447,2052490447,Maps to,2024-10-04,2099-12-31,
2052490447,2052490447,Mapped from,2024-10-04,2099-12-31,
2052490448,2052490448,Maps to,2024-10-04,2099-12-31,
2052490448,2052490448,Mapped from,2024-10-04,2099-12-31,
2052490449,2051507821,Mapped from,2025-04-18,2099-12-31,
2052490449,2052490449,Mapped from,2024-10-04,2099-12-31,
2052490449,2052490449,Maps to,2024-10-04,2099-12-31,
2052490450,2052490450,Maps to,2024-10-04,2099-12-31,
2052490450,2052490450,Mapped from,2024-10-04,2099-12-31,
2052490451,2052490451,Maps to,2024-10-04,2099-12-31,
2052490451,2052490451,Mapped from,2024-10-04,2099-12-31,
2052490452,2052490452,Mapped from,2024-10-04,2099-12-31,
2052490452,2052490452,Maps to,2024-10-04,2099-12-31,
2052490453,2052490453,Mapped from,2024-10-04,2099-12-31,
2052490453,2052490453,Maps to,2024-10-04,2099-12-31,
2052490454,2052490454,Maps to,2024-10-04,2099-12-31,
2052490454,2052490454,Mapped from,2024-10-04,2099-12-31,
2052490455,2052490455,Maps to,2024-10-04,2099-12-31,
2052490455,2052490455,Mapped from,2024-10-04,2099-12-31,
2052490456,2052490456,Maps to,2024-10-04,2099-12-31,
2052490456,2052490456,Mapped from,2024-10-04,2099-12-31,
2052490457,2051509515,Mapped from,2025-04-18,2099-12-31,
2052490457,2052490457,Mapped from,2024-10-04,2099-12-31,
2052490457,2052490457,Maps to,2024-10-04,2099-12-31,
2052490458,2052490458,Maps to,2024-10-04,2099-12-31,
2052490458,2052490458,Mapped from,2024-10-04,2099-12-31,
2052490459,2052490459,Maps to,2024-10-04,2099-12-31,
2052490459,2052490459,Mapped from,2024-10-04,2099-12-31,
2052490460,2052490460,Maps to,2024-10-04,2099-12-31,
2052490460,2052490460,Mapped from,2024-10-04,2099-12-31,
2052490461,2052490461,Mapped from,2024-10-04,2099-12-31,
2052490461,2052490461,Maps to,2024-10-04,2099-12-31,
2052490462,2052490462,Maps to,2024-10-04,2099-12-31,
2052490462,2052490462,Mapped from,2024-10-04,2099-12-31,
2052490463,2052490463,Mapped from,2024-10-04,2099-12-31,
2052490463,2052490463,Maps to,2024-10-04,2099-12-31,
2052490464,2052490464,Maps to,2024-10-04,2099-12-31,
2052490464,2052490464,Mapped from,2024-10-04,2099-12-31,
2052490465,2051503623,Mapped from,2025-04-18,2099-12-31,
2052490465,2052490465,Mapped from,2024-10-04,2099-12-31,
2052490465,2052490465,Maps to,2024-10-04,2099-12-31,
2052490466,2052490466,Mapped from,2024-10-04,2099-12-31,
2052490466,2052490466,Maps to,2024-10-04,2099-12-31,
2052490467,2052490467,Maps to,2024-10-04,2099-12-31,
2052490467,2052490467,Mapped from,2024-10-04,2099-12-31,
2052490468,2052490468,Mapped from,2024-10-04,2099-12-31,
2052490468,2052490468,Maps to,2024-10-04,2099-12-31,
2052490469,2052490469,Maps to,2024-10-04,2099-12-31,
2052490469,2052490469,Mapped from,2024-10-04,2099-12-31,
2052490470,2052490470,Mapped from,2024-10-04,2099-12-31,
2052490470,2052490470,Maps to,2024-10-04,2099-12-31,
2052490471,2051508216,Mapped from,2025-04-18,2099-12-31,
2052490471,2052490471,Mapped from,2024-10-04,2099-12-31,
2052490471,2052490471,Maps to,2024-10-04,2099-12-31,
2052490472,2052490472,Mapped from,2024-10-04,2099-12-31,
2052490472,2052490472,Maps to,2024-10-04,2099-12-31,
2052490473,2052490473,Mapped from,2024-10-04,2099-12-31,
2052490473,2052490473,Maps to,2024-10-04,2099-12-31,
2052490474,2052490474,Mapped from,2024-10-04,2099-12-31,
2052490474,2052490474,Maps to,2024-10-04,2099-12-31,
2052490475,2052490475,Mapped from,2024-10-04,2099-12-31,
2052490475,2052490475,Maps to,2024-10-04,2099-12-31,
2052490476,2052490476,Maps to,2024-10-04,2099-12-31,
2052490476,2052490476,Mapped from,2024-10-04,2099-12-31,
2052490477,2052490477,Mapped from,2024-10-04,2099-12-31,
2052490477,2052490477,Maps to,2024-10-04,2099-12-31,
2052490478,2052490478,Maps to,2024-10-04,2099-12-31,
2052490478,2052490478,Mapped from,2024-10-04,2099-12-31,
2052490479,2052490479,Maps to,2024-10-04,2099-12-31,
2052490479,2052490479,Mapped from,2024-10-04,2099-12-31,
2052490480,2052490480,Mapped from,2024-10-04,2099-12-31,
2052490480,2052490480,Maps to,2024-10-04,2099-12-31,
2052490481,2052490481,Mapped from,2024-10-04,2099-12-31,
2052490481,2052490481,Maps to,2024-10-04,2099-12-31,
2052490482,2052490482,Mapped from,2024-10-04,2099-12-31,
2052490482,2052490482,Maps to,2024-10-04,2099-12-31,
2052490483,2052490483,Maps to,2024-10-04,2099-12-31,
2052490483,2052490483,Mapped from,2024-10-04,2099-12-31,
2052490484,2052490484,Maps to,2024-10-04,2099-12-31,
2052490484,2052490484,Mapped from,2024-10-04,2099-12-31,
2052490485,2052490485,Maps to,2024-10-04,2099-12-31,
2052490485,2052490485,Mapped from,2024-10-04,2099-12-31,
2052490486,2052490486,Maps to,2024-10-04,2099-12-31,
2052490486,2052490486,Mapped from,2024-10-04,2099-12-31,
2052490487,2052490487,Maps to,2024-10-04,2099-12-31,
2052490487,2052490487,Mapped from,2024-10-04,2099-12-31,
2052490488,2052490488,Maps to,2024-10-04,2099-12-31,
2052490488,2052490488,Mapped from,2024-10-04,2099-12-31,
2052490489,2052490489,Maps to,2024-10-04,2099-12-31,
2052490489,2052490489,Mapped from,2024-10-04,2099-12-31,
2052490490,2051508279,Mapped from,2025-04-18,2099-12-31,
2052490490,2052490490,Mapped from,2024-10-04,2099-12-31,
2052490490,2052490490,Maps to,2024-10-04,2099-12-31,
2052490491,2052490491,Maps to,2024-10-04,2099-12-31,
2052490491,2052490491,Mapped from,2024-10-04,2099-12-31,
2052490492,2052490492,Maps to,2024-10-04,2099-12-31,
2052490492,2052490492,Mapped from,2024-10-04,2099-12-31,
2052490493,2052490493,Maps to,2024-10-04,2099-12-31,
2052490493,2052490493,Mapped from,2024-10-04,2099-12-31,
2052490494,2052490494,Maps to,2024-10-04,2099-12-31,
2052490494,2052490494,Mapped from,2024-10-04,2099-12-31,
2052490495,2052490495,Maps to,2024-10-04,2099-12-31,
2052490495,2052490495,Mapped from,2024-10-04,2099-12-31,
2052490496,2052490496,Mapped from,2024-10-04,2099-12-31,
2052490496,2052490496,Maps to,2024-10-04,2099-12-31,
2052490497,2052490497,Mapped from,2024-10-04,2099-12-31,
2052490497,2052490497,Maps to,2024-10-04,2099-12-31,
2052490498,2052490498,Maps to,2024-10-04,2099-12-31,
2052490498,2052490498,Mapped from,2024-10-04,2099-12-31,
2052490499,2052490499,Mapped from,2024-10-04,2099-12-31,
2052490499,2052490499,Maps to,2024-10-04,2099-12-31,
2052490500,2052490500,Mapped from,2024-10-04,2099-12-31,
2052490500,2052490500,Maps to,2024-10-04,2099-12-31,
2052490501,2052490501,Maps to,2024-10-04,2099-12-31,
2052490501,2052490501,Mapped from,2024-10-04,2099-12-31,
2052490502,2052490502,Mapped from,2024-10-04,2099-12-31,
2052490502,2052490502,Maps to,2024-10-04,2099-12-31,
2052490503,2052490503,Mapped from,2024-10-04,2099-12-31,
2052490503,2052490503,Maps to,2024-10-04,2099-12-31,
2052490504,2052490504,Maps to,2024-10-04,2099-12-31,
2052490504,2052490504,Mapped from,2024-10-04,2099-12-31,
2052490505,2052490505,Maps to,2024-10-04,2099-12-31,
2052490505,2052490505,Mapped from,2024-10-04,2099-12-31,
2052490506,2052490506,Maps to,2024-10-04,2099-12-31,
2052490506,2052490506,Mapped from,2024-10-04,2099-12-31,
2052490507,2052490507,Maps to,2024-10-04,2099-12-31,
2052490507,2052490507,Mapped from,2024-10-04,2099-12-31,
2052490508,2052490508,Mapped from,2024-10-04,2099-12-31,
2052490508,2052490508,Maps to,2024-10-04,2099-12-31,
2052490509,2052490509,Mapped from,2024-10-04,2099-12-31,
2052490509,2052490509,Maps to,2024-10-04,2099-12-31,
2052490510,2052490510,Mapped from,2024-10-04,2099-12-31,
2052490510,2052490510,Maps to,2024-10-04,2099-12-31,
2052490511,2052490511,Maps to,2024-10-04,2099-12-31,
2052490511,2052490511,Mapped from,2024-10-04,2099-12-31,
2052490512,2052490512,Mapped from,2024-10-04,2099-12-31,
2052490512,2052490512,Maps to,2024-10-04,2099-12-31,
2052490513,2052490513,Mapped from,2024-10-04,2099-12-31,
2052490513,2052490513,Maps to,2024-10-04,2099-12-31,
2052490514,2052490514,Mapped from,2024-10-04,2099-12-31,
2052490514,2052490514,Maps to,2024-10-04,2099-12-31,
2052490515,2052490515,Maps to,2024-10-04,2099-12-31,
2052490515,2052490515,Mapped from,2024-10-04,2099-12-31,
2052490516,2052490516,Mapped from,2024-10-04,2099-12-31,
2052490516,2052490516,Maps to,2024-10-04,2099-12-31,
2052490517,2052490517,Maps to,2024-10-04,2099-12-31,
2052490517,2052490517,Mapped from,2024-10-04,2099-12-31,
2052490518,2052490518,Maps to,2024-10-04,2099-12-31,
2052490518,2052490518,Mapped from,2024-10-04,2099-12-31,
2052490519,2052490519,Mapped from,2024-10-04,2099-12-31,
2052490519,2052490519,Maps to,2024-10-04,2099-12-31,
2052490520,2052490520,Mapped from,2024-10-04,2099-12-31,
2052490520,2052490520,Maps to,2024-10-04,2099-12-31,
2052490521,2052490521,Mapped from,2024-10-04,2099-12-31,
2052490521,2052490521,Maps to,2024-10-04,2099-12-31,
2052490522,2052490522,Mapped from,2024-10-04,2099-12-31,
2052490522,2052490522,Maps to,2024-10-04,2099-12-31,
2052490523,2051506972,Mapped from,2025-04-18,2099-12-31,
2052490523,2052490523,Maps to,2024-10-04,2099-12-31,
2052490523,2052490523,Mapped from,2024-10-04,2099-12-31,
2052490524,2051508902,Mapped from,2025-04-18,2099-12-31,
2052490524,2052490524,Mapped from,2024-10-04,2099-12-31,
2052490524,2052490524,Maps to,2024-10-04,2099-12-31,
2052490525,2052490525,Maps to,2024-10-04,2099-12-31,
2052490525,2052490525,Mapped from,2024-10-04,2099-12-31,
2052490526,2052490526,Mapped from,2024-10-04,2099-12-31,
2052490526,2052490526,Maps to,2024-10-04,2099-12-31,
2052490527,2051507774,Mapped from,2025-04-18,2099-12-31,
2052490527,2052490527,Mapped from,2024-10-04,2099-12-31,
2052490527,2052490527,Maps to,2024-10-04,2099-12-31,
2052490528,2051509520,Mapped from,2025-04-18,2099-12-31,
2052490528,2052490528,Mapped from,2024-10-04,2099-12-31,
2052490528,2052490528,Maps to,2024-10-04,2099-12-31,
2052490529,2051508347,Mapped from,2025-04-18,2099-12-31,
