concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
2052493422,Hemoglobin subunit beta,Observation,OMOP Exposome,Substance,S,P68871,2024-09-14,2099-12-31,
2052493423,Hemoglobin subunit alpha,Observation,OMOP Exposome,Substance,S,P69905,2024-09-14,2099-12-31,
2052493424,Hematopoietic prostaglandin D synthase,Observation,OMOP Exposome,Substance,S,O60760,2024-09-14,2099-12-31,
2052493425,Hematinic,Observation,OMOP Exposome,Substance,S,GIS1008963,2024-09-14,2099-12-31,
2052493426,Hedgehog Signaling Pathway,Observation,OMOP Exposome,Substance,S,GIS1008962,2024-09-14,2099-12-31,
2052493427,Heat-labile enterotoxin (Escherichia coli),Observation,OMOP Exposome,Substance,S,GIS1008952,2024-09-14,2099-12-31,
2052493428,Heat shock protein HSP 90-beta,Observation,OMOP Exposome,Substance,S,P08238,2024-09-14,2099-12-31,
2052493429,Heat shock protein HSP 90-alpha,Observation,OMOP Exposome,Substance,S,P07900,2024-09-14,2099-12-31,
2052493430,"Heat shock protein 75 kDa, mitochondrial",Observation,OMOP Exposome,Substance,S,Q12931,2024-09-14,2099-12-31,
2052493431,Heat shock factor protein 1,Observation,OMOP Exposome,Substance,S,Q00613,2024-09-14,2099-12-31,
2052493432,Heat shock cognate 71 kDa protein,Observation,OMOP Exposome,Substance,S,P11142,2024-09-14,2099-12-31,
2052493433,Heat shock 70 kDa protein 1B,Observation,OMOP Exposome,Substance,S,P0DMV9,2024-09-14,2099-12-31,
2052493434,Heat shock 70 kDa protein 1A/1B,Observation,OMOP Exposome,Substance,S,BE0001022,2024-09-14,2099-12-31,
2052493435,Heat shock 70 kDa protein 1A,Observation,OMOP Exposome,Substance,S,P0DMV8,2024-09-14,2099-12-31,
2052493436,Heart,Observation,OMOP Exposome,Substance,S,GIS1008951,2024-09-14,2099-12-31,
2052493437,"HCG20471, isoform CRA_c",Observation,OMOP Exposome,Substance,S,Q5T1J1,2024-09-14,2099-12-31,
2052493438,Hawkinsinuria,Observation,OMOP Exposome,Substance,S,GIS1008950,2024-09-14,2099-12-31,
2052493439,Hanatoxin,Observation,OMOP Exposome,Substance,S,170780-01-5,2014-12-24,2099-12-31,
2052493440,Halothane,Observation,OMOP Exposome,Substance,S,151-67-7,2014-12-24,2099-12-31,
2052493441,Halosulfuron-methyl,Observation,OMOP Exposome,Substance,S,100784-20-1,2014-12-24,2099-12-31,
2052493442,Haloperidol,Observation,OMOP Exposome,Substance,S,52-86-8,2014-12-24,2099-12-31,
2052493443,Halogen,Observation,OMOP Exposome,Substance,S,GIS1008948,2024-09-14,2099-12-31,
2052493444,Hallucinogen,Observation,OMOP Exposome,Substance,S,GIS1008947,2024-09-14,2099-12-31,
2052493445,Halazepam,Observation,OMOP Exposome,Substance,S,23092-17-3,2014-12-24,2099-12-31,
2052493446,Hair,Observation,OMOP Exposome,Substance,S,GIS1008946,2024-09-14,2099-12-31,
2052493447,H(+)/Cl(-) exchange transporter 7,Observation,OMOP Exposome,Substance,S,P51798,2024-09-14,2099-12-31,
2052493448,H(+)/Cl(-) exchange transporter 5,Observation,OMOP Exposome,Substance,S,P51795,2024-09-14,2099-12-31,
2052493449,H(+)/Cl(-) exchange transporter 4,Observation,OMOP Exposome,Substance,S,P51793,2024-09-14,2099-12-31,
2052493450,H(+)/Cl(-) exchange transporter 3,Observation,OMOP Exposome,Substance,S,P51790,2024-09-14,2099-12-31,
2052493451,Gyromitrin,Observation,OMOP Exposome,Substance,S,16568-02-8,2014-12-24,2099-12-31,
2052493452,Gymnodimine,Observation,OMOP Exposome,Substance,S,173792-58-0,2014-12-24,2099-12-31,
2052493453,Guthion,Observation,OMOP Exposome,Substance,S,86-50-0,2014-12-24,2099-12-31,
2052493454,Gut,Observation,OMOP Exposome,Substance,S,GIS1008945,2024-09-14,2099-12-31,
2052493455,Guanine nucleotide-binding protein subunit alpha-15,Observation,OMOP Exposome,Substance,S,P30679,2024-09-14,2099-12-31,
2052493456,Guanine nucleotide-binding protein subunit alpha-13,Observation,OMOP Exposome,Substance,S,Q14344,2024-09-14,2099-12-31,
2052493457,Guanine nucleotide-binding protein subunit alpha-12,Observation,OMOP Exposome,Substance,S,Q03113,2024-09-14,2099-12-31,
2052493458,Guanine nucleotide-binding protein G(t) subunit alpha-3,Observation,OMOP Exposome,Substance,S,A8MTJ3,2024-09-14,2099-12-31,
2052493459,Guanine nucleotide-binding protein G(t) subunit alpha-2,Observation,OMOP Exposome,Substance,S,P19087,2024-09-14,2099-12-31,
2052493460,Guanine nucleotide-binding protein G(t) subunit alpha-1,Observation,OMOP Exposome,Substance,S,P11488,2024-09-14,2099-12-31,
2052493461,Guanine nucleotide-binding protein G(s) subunit alpha isoforms XLas,Observation,OMOP Exposome,Substance,S,Q5JWF2,2024-09-14,2099-12-31,
2052493462,Guanine nucleotide-binding protein G(s) subunit alpha isoforms short,Observation,OMOP Exposome,Substance,S,P63092,2024-09-14,2099-12-31,
2052493463,Guanine nucleotide-binding protein G(q) subunit alpha,Observation,OMOP Exposome,Substance,S,P50148,2024-09-14,2099-12-31,
2052493464,Guanine nucleotide-binding protein G(o) subunit alpha,Observation,OMOP Exposome,Substance,S,P09471,2024-09-14,2099-12-31,
2052493465,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2,Observation,OMOP Exposome,Substance,S,P59768,2024-09-14,2099-12-31,
2052493466,Guanine nucleotide-binding protein G(i) subunit alpha-2,Observation,OMOP Exposome,Substance,S,P04899,2024-09-14,2099-12-31,
2052493467,Guanine nucleotide-binding protein G(i) subunit alpha-1,Observation,OMOP Exposome,Substance,S,P63096,2024-09-14,2099-12-31,
2052493468,Guanine deaminase,Observation,OMOP Exposome,Substance,S,Q9Y2T3,2024-09-14,2099-12-31,
2052493469,Guanidoacetic acid,Observation,OMOP Exposome,Substance,S,352-97-6,2014-12-24,2099-12-31,
2052493470,Haloxazolam,Observation,OMOP Exposome,Substance,S,59128-97-1,2014-12-24,2099-12-31,
2052493471,Guanidinosuccinic acid,Observation,OMOP Exposome,Substance,S,6133-30-8,2014-12-24,2099-12-31,
2052493472,Guanidinoacetate N-methyltransferase,Observation,OMOP Exposome,Substance,S,Q14353,2024-09-14,2099-12-31,
2052493473,Guanidinoacetate Methyltransferase Deficiency (GAMT Deficiency),Observation,OMOP Exposome,Substance,S,GIS1008944,2024-09-14,2099-12-31,
2052493474,Guanidine nitrate,Observation,OMOP Exposome,Substance,S,506-93-4,2014-12-24,2099-12-31,
2052493475,Guanidine,Observation,OMOP Exposome,Substance,S,113-00-8,2014-12-24,2099-12-31,
2052493476,Guaifenesin,Observation,OMOP Exposome,Substance,S,93-14-1,2014-12-24,2099-12-31,
2052493477,Guaiacol,Observation,OMOP Exposome,Substance,S,1990-05-01,2014-12-24,2099-12-31,
2052493478,"GTP:AMP phosphotransferase AK3, mitochondrial",Observation,OMOP Exposome,Substance,S,Q9UIJ7,2024-09-14,2099-12-31,
2052493479,GTP cyclohydrolase 1,Observation,OMOP Exposome,Substance,S,P30793,2024-09-14,2099-12-31,
2052493480,Growth/differentiation factor 5,Observation,OMOP Exposome,Substance,S,P43026,2024-09-14,2099-12-31,
2052493481,Growth Inhibitor,Observation,OMOP Exposome,Substance,S,GIS1008943,2024-09-14,2099-12-31,
2052493482,Growth hormone-releasing hormone receptor,Observation,OMOP Exposome,Substance,S,Q02643,2024-09-14,2099-12-31,
2052493483,Group IIE secretory phospholipase A2,Observation,OMOP Exposome,Substance,S,Q9NZK7,2024-09-14,2099-12-31,
2052493484,Group IID secretory phospholipase A2,Observation,OMOP Exposome,Substance,S,Q9UNK4,2024-09-14,2099-12-31,
2052493485,grivet_ABCB1 (p-glycoprotein),Observation,OMOP Exposome,Substance,S,GIS1008942,2024-09-14,2099-12-31,
2052493486,Griseofulvin,Observation,OMOP Exposome,Substance,S,126-07-8,2014-12-24,2099-12-31,
2052493487,Hawkinsin,Observation,OMOP Exposome,Substance,S,63224-90-8,2018-03-21,2099-12-31,
2052493488,Hartnup Disorder,Observation,OMOP Exposome,Substance,S,GIS1008949,2024-09-14,2099-12-31,
2052493489,Grayanotoxin III,Observation,OMOP Exposome,Substance,S,4678-45-9,2014-12-24,2099-12-31,
2052493490,Grayanotoxin II,Observation,OMOP Exposome,Substance,S,4678-44-8,2014-12-24,2099-12-31,
2052493491,Grayanotoxin I,Observation,OMOP Exposome,Substance,S,4720-09-6,2014-12-24,2099-12-31,
2052493492,Grammotoxin,Observation,OMOP Exposome,Substance,S,152617-90-8,2014-12-24,2099-12-31,
2052493493,Gout Suppressant,Observation,OMOP Exposome,Substance,S,GIS1008941,2024-09-14,2099-12-31,
2052493494,Gonyautoxin II,Observation,OMOP Exposome,Substance,S,60508-89-6,2014-12-24,2099-12-31,
2052493495,Gonyautoxin I,Observation,OMOP Exposome,Substance,S,60748-39-2,2014-12-24,2099-12-31,
2052493496,Gonads,Observation,OMOP Exposome,Substance,S,GIS1008940,2024-09-14,2099-12-31,
2052493497,Gonadotropin-releasing hormone receptor,Observation,OMOP Exposome,Substance,S,P30968,2024-09-14,2099-12-31,
2052493498,Gonadotropin-releasing hormone agonist,Observation,OMOP Exposome,Substance,S,GIS1008939,2024-09-14,2099-12-31,
2052493499,Gonadotropin-Releasing Hormone,Observation,OMOP Exposome,Substance,S,GIS1008938,2024-09-14,2099-12-31,
2052493500,Golgi apparatus,Observation,OMOP Exposome,Substance,S,GIS1008937,2024-09-14,2099-12-31,
2052493501,Gold(III) bromide,Observation,OMOP Exposome,Substance,S,10294-28-7,2014-12-24,2099-12-31,
2052493502,GMP synthase [glutamine-hydrolyzing],Observation,OMOP Exposome,Substance,S,P49915,2024-09-14,2099-12-31,
2052493503,Glyoxylic acid,Observation,OMOP Exposome,Substance,S,298-12-4,2018-03-21,2099-12-31,
2052493504,Glycosyltransferase 6 domain-containing protein 1,Observation,OMOP Exposome,Substance,S,Q7Z4J2,2024-09-14,2099-12-31,
2052493505,"Glycoprotein endo-alpha-1,2-mannosidase",Observation,OMOP Exposome,Substance,S,Q5SRI9,2024-09-14,2099-12-31,
2052493506,Glycopeptide Antibacterial,Observation,OMOP Exposome,Substance,S,GIS1008936,2024-09-14,2099-12-31,
2052493507,Glycolysis,Observation,OMOP Exposome,Substance,S,GIS1008935,2024-09-14,2099-12-31,
2052493508,Glycoluril,Observation,OMOP Exposome,Substance,S,496-46-8,2014-12-24,2099-12-31,
2052493509,Glycolipid transfer protein,Observation,OMOP Exposome,Substance,S,Q9NZD2,2024-09-14,2099-12-31,
2052493510,Glycolic acid,Observation,OMOP Exposome,Substance,S,79-14-1,2018-03-21,2099-12-31,
2052493511,Glycogenosis,Observation,OMOP Exposome,Substance,S,GIS1008933,2024-09-14,2099-12-31,
2052493512,Glycogen synthase kinase-3 beta,Observation,OMOP Exposome,Substance,S,P49841,2024-09-14,2099-12-31,
2052493513,Glycogen Storage Disease Type 1A (GSD1A) or Von Gierke Disease,Observation,OMOP Exposome,Substance,S,GIS1008934,2024-09-14,2099-12-31,
2052493514,"Glycogen phosphorylase, muscle form",Observation,OMOP Exposome,Substance,S,P11217,2024-09-14,2099-12-31,
2052493515,"Glycogen phosphorylase, liver form",Observation,OMOP Exposome,Substance,S,P06737,2024-09-14,2099-12-31,
2052493516,"Glycogen phosphorylase, brain form",Observation,OMOP Exposome,Substance,S,P11216,2024-09-14,2099-12-31,
2052493517,Glycodelin,Observation,OMOP Exposome,Substance,S,P09466,2024-09-14,2099-12-31,
2052493518,Glycine--tRNA ligase,Observation,OMOP Exposome,Substance,S,P41250,2024-09-14,2099-12-31,
2052493519,Glycine receptor subunit beta,Observation,OMOP Exposome,Substance,S,P48167,2024-09-14,2099-12-31,
2052493520,Glycine receptor subunit alpha-4,Observation,OMOP Exposome,Substance,S,Q5JXX5,2024-09-14,2099-12-31,
2052493521,Glycine receptor subunit alpha-3,Observation,OMOP Exposome,Substance,S,O75311,2024-09-14,2099-12-31,
2052493522,Glycine receptor subunit alpha-2,Observation,OMOP Exposome,Substance,S,P23416,2024-09-14,2099-12-31,
2052493523,Glycine N-acyltransferase,Observation,OMOP Exposome,Substance,S,Q6IB77,2024-09-14,2099-12-31,
2052493524,"Glycine dehydrogenase [decarboxylating], mitochondrial",Observation,OMOP Exposome,Substance,S,BE0000618,2024-09-14,2099-12-31,
2052493525,"Glycine dehydrogenase (decarboxylating), mitochondrial",Observation,OMOP Exposome,Substance,S,P23378,2024-09-14,2099-12-31,
2052493526,"Glycine cleavage system H protein, mitochondrial",Observation,OMOP Exposome,Substance,S,P23434,2024-09-14,2099-12-31,
2052493527,Glycine and Serine Metabolism,Observation,OMOP Exposome,Substance,S,GIS1008931,2024-09-14,2099-12-31,
2052493528,"Glycine amidinotransferase, mitochondrial",Observation,OMOP Exposome,Substance,S,P50440,2024-09-14,2099-12-31,
2052493529,Glycine Agent,Observation,OMOP Exposome,Substance,S,GIS1008930,2024-09-14,2099-12-31,
2052493530,Glycine,Observation,OMOP Exposome,Substance,S,56-40-6,2018-03-21,2099-12-31,
2052493531,Glycidol,Observation,OMOP Exposome,Substance,S,556-52-5,2014-12-24,2099-12-31,
2052493532,Glycerolipid Metabolism,Observation,OMOP Exposome,Substance,S,GIS1008928,2024-09-14,2099-12-31,
2052493533,"Glycerol-3-phosphate dehydrogenase, mitochondrial",Observation,OMOP Exposome,Substance,S,P43304,2024-09-14,2099-12-31,
2052493534,"Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic",Observation,OMOP Exposome,Substance,S,P21695,2024-09-14,2099-12-31,
2052493535,Glycerol Kinase Deficiency,Observation,OMOP Exposome,Substance,S,GIS1008929,2024-09-14,2099-12-31,
2052493536,Glycerol,Observation,OMOP Exposome,Substance,S,56-81-5,2018-03-21,2099-12-31,
2052493537,Glyceric acid,Observation,OMOP Exposome,Substance,S,473-81-4,2018-03-21,2099-12-31,
2052493538,"Glyceraldehyde-3-phosphate dehydrogenase, testis-specific",Observation,OMOP Exposome,Substance,S,O14556,2024-09-14,2099-12-31,
2052493539,Glyceraldehyde-3-phosphate dehydrogenase,Observation,OMOP Exposome,Substance,S,P04406,2024-09-14,2099-12-31,
2052493540,Glyceraldehyde,Observation,OMOP Exposome,Substance,S,56-82-6,2018-03-21,2099-12-31,
2052493541,Haptoglobin,Observation,OMOP Exposome,Substance,S,P00738,2024-09-14,2099-12-31,
2052493542,Glutathione Synthetase Deficiency,Observation,OMOP Exposome,Substance,S,GIS1008927,2024-09-14,2099-12-31,
2052493543,Glutathione synthetase,Observation,OMOP Exposome,Substance,S,P48637,2024-09-14,2099-12-31,
2052493544,Glutathione S-transferase theta-4,Observation,OMOP Exposome,Substance,S,A8MPT4,2024-09-14,2099-12-31,
2052493545,Glutathione S-transferase theta-2,Observation,OMOP Exposome,Substance,S,P0CG29,2024-09-14,2099-12-31,
2052493546,Glutathione S-transferase theta-1,Observation,OMOP Exposome,Substance,S,P30711,2024-09-14,2099-12-31,
2052493547,Glutathione S-transferase pi,Observation,OMOP Exposome,Substance,S,BE0005328,2024-09-14,2099-12-31,
2052493548,Glutathione S-transferase P,Observation,OMOP Exposome,Substance,S,P09211,2024-09-14,2099-12-31,
2052493549,Glutathione S-transferase omega-2,Observation,OMOP Exposome,Substance,S,Q9H4Y5,2024-09-14,2099-12-31,
2052493550,Glutathione S-transferase omega-1,Observation,OMOP Exposome,Substance,S,P78417,2024-09-14,2099-12-31,
2052493551,Glutathione S-transferase Mu 5,Observation,OMOP Exposome,Substance,S,P46439,2024-09-14,2099-12-31,
2052493552,Glutathione S-transferase Mu 4,Observation,OMOP Exposome,Substance,S,Q03013,2024-09-14,2099-12-31,
2052493553,Glutathione S-transferase Mu 3,Observation,OMOP Exposome,Substance,S,P21266,2024-09-14,2099-12-31,
2052493554,Glutathione S-transferase Mu 2,Observation,OMOP Exposome,Substance,S,P28161,2024-09-14,2099-12-31,
2052493555,Glutathione S-transferase Mu 1,Observation,OMOP Exposome,Substance,S,P09488,2024-09-14,2099-12-31,
2052493556,Glutathione S-transferase kappa 1,Observation,OMOP Exposome,Substance,S,Q9Y2Q3,2024-09-14,2099-12-31,
2052493557,Glutathione S-transferase A5,Observation,OMOP Exposome,Substance,S,Q7RTV2,2024-09-14,2099-12-31,
2052493558,Glutathione S-transferase A4,Observation,OMOP Exposome,Substance,S,O15217,2024-09-14,2099-12-31,
2052493559,Glutathione S-transferase A3,Observation,OMOP Exposome,Substance,S,Q16772,2024-09-14,2099-12-31,
2052493560,Glutathione S-transferase A2,Observation,OMOP Exposome,Substance,S,P09210,2024-09-14,2099-12-31,
2052493561,Glutathione S-transferase A1,Observation,OMOP Exposome,Substance,S,P08263,2024-09-14,2099-12-31,
2052493562,"Glutathione reductase, mitochondrial",Observation,OMOP Exposome,Substance,S,P00390,2024-09-14,2099-12-31,
2052493563,Glutathione peroxidase 7,Observation,OMOP Exposome,Substance,S,Q96SL4,2024-09-14,2099-12-31,
2052493564,Glutathione peroxidase 6,Observation,OMOP Exposome,Substance,S,P59796,2024-09-14,2099-12-31,
2052493565,Glutathione peroxidase 3,Observation,OMOP Exposome,Substance,S,P22352,2024-09-14,2099-12-31,
2052493566,Glutathione peroxidase 2,Observation,OMOP Exposome,Substance,S,P18283,2024-09-14,2099-12-31,
2052493567,Glutathione peroxidase 1,Observation,OMOP Exposome,Substance,S,P07203,2024-09-14,2099-12-31,
2052493568,Glutathione peroxidase,Observation,OMOP Exposome,Substance,S,Q6NSD4,2024-09-14,2099-12-31,
2052493569,Glutathione Metabolism,Observation,OMOP Exposome,Substance,S,GIS1008926,2024-09-14,2099-12-31,
2052493570,Glutathione biosynthesis,Observation,OMOP Exposome,Substance,S,GIS1008925,2024-09-14,2099-12-31,
2052493571,Glutathione,Observation,OMOP Exposome,Substance,S,70-18-8,2014-12-24,2099-12-31,
2052493572,Glutaric Aciduria Type III,Observation,OMOP Exposome,Substance,S,GIS1008924,2024-09-14,2099-12-31,
2052493573,Glutaric Aciduria Type I,Observation,OMOP Exposome,Substance,S,GIS1008923,2024-09-14,2099-12-31,
2052493574,Glutaric acid,Observation,OMOP Exposome,Substance,S,110-94-1,2018-03-21,2099-12-31,
2052493575,"Glutaredoxin-2, mitochondrial",Observation,OMOP Exposome,Substance,S,Q9NS18,2024-09-14,2099-12-31,
2052493576,Glutaredoxin-1,Observation,OMOP Exposome,Substance,S,P35754,2024-09-14,2099-12-31,
2052493577,Glutaral,Observation,OMOP Exposome,Substance,S,111-30-8,2014-12-24,2099-12-31,
2052493578,"Glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial",Observation,OMOP Exposome,Substance,S,O75879,2024-09-14,2099-12-31,
2052493579,Glutamyl aminopeptidase,Observation,OMOP Exposome,Substance,S,Q07075,2024-09-14,2099-12-31,
2052493580,Glutaminyl-peptide cyclotransferase,Observation,OMOP Exposome,Substance,S,Q16769,2024-09-14,2099-12-31,
2052493581,Glutamine-dependent NAD(+) synthetase,Observation,OMOP Exposome,Substance,S,Q6IA69,2024-09-14,2099-12-31,
2052493582,Glutamine synthetase,Observation,OMOP Exposome,Substance,S,P15104,2024-09-14,2099-12-31,
2052493583,"Glutaminase liver isoform, mitochondrial",Observation,OMOP Exposome,Substance,S,Q9UI32,2024-09-14,2099-12-31,
2052493584,"Glutaminase kidney isoform, mitochondrial",Observation,OMOP Exposome,Substance,S,O94925,2024-09-14,2099-12-31,
2052493585,Glutamic acid decarboxylase,Observation,OMOP Exposome,Substance,S,Q9UGI5,2024-09-14,2099-12-31,
2052493586,Glutamatergic synapse,Observation,OMOP Exposome,Substance,S,GIS1008922,2024-09-14,2099-12-31,
2052493587,Glutamate--cysteine ligase regulatory subunit,Observation,OMOP Exposome,Substance,S,P48507,2024-09-14,2099-12-31,
2052493588,Glutamate--cysteine ligase catalytic subunit,Observation,OMOP Exposome,Substance,S,P48506,2024-09-14,2099-12-31,
2052493589,"Glutamate receptor ionotropic, NMDA 3B",Observation,OMOP Exposome,Substance,S,O60391,2024-09-14,2099-12-31,
2052493590,"Glutamate receptor ionotropic, NMDA 3A",Observation,OMOP Exposome,Substance,S,Q8TCU5,2024-09-14,2099-12-31,
2052493591,"Glutamate receptor ionotropic, NMDA 2D",Observation,OMOP Exposome,Substance,S,O15399,2024-09-14,2099-12-31,
2052493592,"Glutamate receptor ionotropic, NMDA 2C",Observation,OMOP Exposome,Substance,S,Q14957,2024-09-14,2099-12-31,
2052493593,"Glutamate receptor ionotropic, NMDA 2B",Observation,OMOP Exposome,Substance,S,Q13224,2024-09-14,2099-12-31,
2052493594,"Glutamate receptor ionotropic, NMDA 2A",Observation,OMOP Exposome,Substance,S,Q12879,2024-09-14,2099-12-31,
2052493595,"Glutamate receptor ionotropic, NMDA 1",Observation,OMOP Exposome,Substance,S,Q05586,2024-09-14,2099-12-31,
2052493596,"Glutamate receptor ionotropic, kainate 5",Observation,OMOP Exposome,Substance,S,Q16478,2024-09-14,2099-12-31,
2052493597,"Glutamate receptor ionotropic, kainate 4",Observation,OMOP Exposome,Substance,S,Q16099,2024-09-14,2099-12-31,
2052493598,"Glutamate receptor ionotropic, kainate 3",Observation,OMOP Exposome,Substance,S,Q13003,2024-09-14,2099-12-31,
2052493599,"Glutamate receptor ionotropic, kainate 2",Observation,OMOP Exposome,Substance,S,Q13002,2024-09-14,2099-12-31,
2052493600,"Glutamate receptor ionotropic, kainate 1",Observation,OMOP Exposome,Substance,S,P39086,2024-09-14,2099-12-31,
2052493601,"Glutamate receptor ionotropic, delta-1",Observation,OMOP Exposome,Substance,S,Q9ULK0,2024-09-14,2099-12-31,
2052493602,Glutamate receptor 4,Observation,OMOP Exposome,Substance,S,P48058,2024-09-14,2099-12-31,
2052493603,Glutamate receptor 3,Observation,OMOP Exposome,Substance,S,P42263,2024-09-14,2099-12-31,
2052493604,Glutamate receptor 2,Observation,OMOP Exposome,Substance,S,P42262,2024-09-14,2099-12-31,
2052493605,Glutamate receptor 1,Observation,OMOP Exposome,Substance,S,P42261,2024-09-14,2099-12-31,
2052493606,Glutamate Metabolism,Observation,OMOP Exposome,Substance,S,GIS1008921,2024-09-14,2099-12-31,
2052493607,"Glutamate dehydrogenase 2, mitochondrial",Observation,OMOP Exposome,Substance,S,P49448,2024-09-14,2099-12-31,
2052493608,"Glutamate dehydrogenase 1, mitochondrial",Observation,OMOP Exposome,Substance,S,P00367,2024-09-14,2099-12-31,
2052493609,"Glutamate decarboxylase 2 (Pancreatic islets and brain, 65kDa)",Observation,OMOP Exposome,Substance,S,Q5VZ30,2024-09-14,2099-12-31,
2052493610,Glutamate decarboxylase 2,Observation,OMOP Exposome,Substance,S,Q05329,2024-09-14,2099-12-31,
2052493611,"Glutamate decarboxylase 1 (Brain, 67kDa)",Observation,OMOP Exposome,Substance,S,Q8IVA8,2024-09-14,2099-12-31,
2052493612,Glutamate decarboxylase 1,Observation,OMOP Exposome,Substance,S,Q99259,2024-09-14,2099-12-31,
2052493613,Glutamate carboxypeptidase 2,Observation,OMOP Exposome,Substance,S,Q04609,2024-09-14,2099-12-31,
2052493614,Glutamate (NMDA) receptor,Observation,OMOP Exposome,Substance,S,BE0004852,2024-09-14,2099-12-31,
2052493615,Glutaconic acid,Observation,OMOP Exposome,Substance,S,1724-02-3,2018-03-21,2099-12-31,
2052493616,Glufosinate,Observation,OMOP Exposome,Substance,S,51276-47-2,2014-12-24,2099-12-31,
2052493617,Glycine N-acyltransferase-like protein 2,Observation,OMOP Exposome,Substance,S,Q8WU03,2024-09-14,2099-12-31,
2052493618,Glycine N-acyltransferase-like protein 1,Observation,OMOP Exposome,Substance,S,Q969I3,2024-09-14,2099-12-31,
2052493619,Glue Component,Observation,OMOP Exposome,Substance,S,GIS1008920,2024-09-14,2099-12-31,
2052493620,Glucose-Alanine Cycle,Observation,OMOP Exposome,Substance,S,GIS1008918,2024-09-14,2099-12-31,
2052493621,Glucose-6-phosphate 1-dehydrogenase,Observation,OMOP Exposome,Substance,S,P11413,2024-09-14,2099-12-31,
2052493622,Glucose Transporter Defect (SGLT2),Observation,OMOP Exposome,Substance,S,GIS1008919,2024-09-14,2099-12-31,
2052493623,Glucosamine-6-phosphate isomerase 1,Observation,OMOP Exposome,Substance,S,P46926,2024-09-14,2099-12-31,
2052493624,Gluconeogenesis,Observation,OMOP Exposome,Substance,S,GIS1008917,2024-09-14,2099-12-31,
2052493625,Glucokinase,Observation,OMOP Exposome,Substance,S,P35557,2024-09-14,2099-12-31,
2052493626,Glucocorticoid receptor,Observation,OMOP Exposome,Substance,S,P04150,2024-09-14,2099-12-31,
2052493627,Glucocorticoid,Observation,OMOP Exposome,Substance,S,GIS1008900,2024-09-14,2099-12-31,
2052493628,Glucagon receptor,Observation,OMOP Exposome,Substance,S,P47871,2024-09-14,2099-12-31,
2052493629,Glipizide,Observation,OMOP Exposome,Substance,S,29094-61-9,2014-12-24,2099-12-31,
2052493630,Gliotoxin,Observation,OMOP Exposome,Substance,S,67-99-2,2014-12-24,2099-12-31,
2052493631,Gingiva,Observation,OMOP Exposome,Substance,S,GIS1008899,2024-09-14,2099-12-31,
2052493632,Germanium selenide,Observation,OMOP Exposome,Substance,S,12065-10-0,2014-12-24,2099-12-31,
2052493633,Geranylgeranyl transferase type-1 subunit beta,Observation,OMOP Exposome,Substance,S,P53609,2024-09-14,2099-12-31,
2052493634,Geranylgeranyl pyrophosphate synthase,Observation,OMOP Exposome,Substance,S,O95749,2024-09-14,2099-12-31,
2052493635,Geranyl acetate,Observation,OMOP Exposome,Substance,S,105-87-3,2014-12-24,2099-12-31,
2052493636,Gephyrin,Observation,OMOP Exposome,Substance,S,Q9NQX3,2024-09-14,2099-12-31,
2052493637,Gentian Violet,Observation,OMOP Exposome,Substance,S,14426-25-6,2014-12-24,2099-12-31,
2052493638,General Anesthetic,Observation,OMOP Exposome,Substance,S,GIS1008872,2024-09-14,2099-12-31,
2052493639,Gemfibrozil,Observation,OMOP Exposome,Substance,S,25812-30-0,2014-12-24,2099-12-31,
2052493640,Gelsemine,Observation,OMOP Exposome,Substance,S,509-15-9,2014-12-24,2099-12-31,
2052493641,Gatifloxacin,Observation,OMOP Exposome,Substance,S,112811-59-3,2014-12-24,2099-12-31,
2052493642,Gastrotropin,Observation,OMOP Exposome,Substance,S,P51161,2024-09-14,2099-12-31,
2052493643,Gastrointestinal Tract,Observation,OMOP Exposome,Substance,S,GIS1008871,2024-09-14,2099-12-31,
2052493644,Gastrointestinal Agent,Observation,OMOP Exposome,Substance,S,GIS1008804,2024-09-14,2099-12-31,
2052493645,Gastrin/cholecystokinin type B receptor,Observation,OMOP Exposome,Substance,S,P32239,2024-09-14,2099-12-31,
2052493646,Gastric acid secretion,Observation,OMOP Exposome,Substance,S,GIS1008803,2024-09-14,2099-12-31,
2052493647,Gasoline Additive/Component,Observation,OMOP Exposome,Substance,S,GIS1008802,2024-09-14,2099-12-31,
2052493648,Ganglioside GM2 activator,Observation,OMOP Exposome,Substance,S,P17900,2024-09-14,2099-12-31,
2052493649,Ganglionic Stimulant,Observation,OMOP Exposome,Substance,S,GIS1008801,2024-09-14,2099-12-31,
2052493650,Gamma-terpinene,Observation,OMOP Exposome,Substance,S,99-85-4,2014-12-24,2099-12-31,
2052493651,Gamma-hydroxybutyrate (GHB) receptor,Observation,OMOP Exposome,Substance,S,BE0004841,2024-09-14,2099-12-31,
2052493652,gamma-Hexachlorocyclohexane,Observation,OMOP Exposome,Substance,S,58-89-9,2014-12-24,2099-12-31,
2052493653,Gamma-glutamyltranspeptidase 1,Observation,OMOP Exposome,Substance,S,P19440,2024-09-14,2099-12-31,
