location_id,address_1,address_2,city,state,zip,county,location_source_value,country_concept_id,country_source_value,latitude,longitude,county_ref_id
2814,995 Park Rd,,Wayne County Landing,GA,20421,Wayne County,TRACT-002814,,,31.2108981938896,-85.306291541666,478
5927,229 Elm Blvd,,Greene County Junction,GA,87129,Greene County,TRACT-005927,,,32.9460587953338,-81.5140772597524,479
9070,884 Lincoln Way,,Greene County Junction,GA,43506,Greene County,TRACT-009070,,,32.934423364422,-81.4864296379259,479
7401,865 Washington Ave,,Greene County Center,GA,35665,Greene County,TRACT-007401,,,32.8976117160415,-81.4684345595235,479
5035,6 Franklin Ave,,Warren County Crossing,GA,12293,Warren County,TRACT-005035,,,34.2414921712086,-81.1244051398594,480
2324,940 Washington St,,Warren County Springs,GA,74250,Warren County,TRACT-002324,,,34.257386004672,-81.0879563012938,480
9369,499 Mill St,,Warren County Junction,GA,68842,Warren County,TRACT-009369,,,34.2288877616064,-81.0562391302447,480
1313,86 Church Rd,,Warren County Junction,GA,84148,Warren County,TRACT-001313,,,34.2868389017982,-81.1124571602272,480
9040,955 Chestnut St,,Warren County Springs,GA,17908,Warren County,TRACT-009040,,,34.2398011599864,-81.1000162246978,480
3471,901 Union St,,Warren County Corner,GA,82074,Warren County,TRACT-003471,,,34.3012648543372,-81.1334940051743,480
7139,711 Union Blvd,,Fayette County Landing,GA,27007,Fayette County,TRACT-007139,,,34.6032312195711,-81.6150453241713,481
2509,125 Oak Way,,Fayette County Junction,GA,68683,Fayette County,TRACT-002509,,,34.6127246204393,-81.661754112309,481
9537,318 Cedar Way,,Fayette County Junction,GA,24154,Fayette County,TRACT-009537,,,34.5808414362011,-81.6744165243827,481
4959,820 Oak Rd,,Fayette County Landing,GA,92228,Fayette County,TRACT-004959,,,34.6512594370639,-81.641497749743,481
4368,652 Chestnut Blvd,,Fayette County Corner,GA,04299,Fayette County,TRACT-004368,,,34.6380703766241,-81.669584729117,481
2183,866 Maple Dr,,Montgomery County Heights,GA,58166,Montgomery County,TRACT-002183,,,33.0478540355588,-83.8502384519324,482
1640,850 Maple Way,,Lake County Corner,GA,78353,Lake County,TRACT-001640,,,32.5138947491471,-82.8883066004527,483
9385,745 Washington Ln,,Lake County Falls,GA,30016,Lake County,TRACT-009385,,,32.5129800629179,-82.8221900211886,483
486,733 River Way,,Lake County Center,GA,43029,Lake County,TRACT-000486,,,32.5371287476128,-82.8917470628483,483
3840,978 Mill Rd,,Grant County Heights,GA,02867,Grant County,TRACT-003840,,,32.738786485105,-84.0179039770131,484
4393,951 Washington Dr,,Grant County Crossing,GA,58340,Grant County,TRACT-004393,,,32.7342941563127,-84.0622678263525,484
9719,877 Lincoln Blvd,,Douglas County Center,GA,19555,Douglas County,TRACT-009719,,,31.6619263653101,-85.1751635866703,485
6285,519 Cedar Way,,Douglas County City,GA,62721,Douglas County,TRACT-006285,,,31.6006977113407,-85.1722453878458,485
579,20 Elm Ln,,Douglas County Heights,GA,17610,Douglas County,TRACT-000579,,,31.599435667554,-85.1482377299266,485
1655,917 Elm Rd,,Douglas County Crossing,GA,28673,Douglas County,TRACT-001655,,,31.5747578331888,-85.212629095587,485
34,303 Park St,,Hamilton County Landing,GA,79849,Hamilton County,TRACT-000034,,,31.5482446179846,-82.367543321379,486
7761,381 Washington Rd,,Hamilton County Village,GA,93747,Hamilton County,TRACT-007761,,,31.4911151583161,-82.3874293503042,486
7008,630 Lincoln Ave,,Perry County Crossing,GA,96397,Perry County,TRACT-007008,,,33.8954191934319,-83.0181644875872,487
8615,3 Maple Blvd,,Perry County Heights,GA,73316,Perry County,TRACT-008615,,,33.8542173126902,-83.0247489077121,487
2120,614 Washington Ave,,Perry County Springs,GA,31943,Perry County,TRACT-002120,,,33.881784202657,-83.0411369016703,487
2231,289 Franklin Rd,,Pike County City,GA,45571,Pike County,TRACT-002231,,,33.7108835540923,-81.4601821258628,488
6659,457 Chestnut Way,,Polk County Junction,GA,61760,Polk County,TRACT-006659,,,33.7533849370001,-83.4964190002365,489
9468,829 River Ave,,Polk County Springs,GA,35000,Polk County,TRACT-009468,,,33.7568569594256,-83.5063704591809,489
4526,457 Maple St,,Polk County Crossing,GA,47584,Polk County,TRACT-004526,,,33.7577904421614,-83.4812133637943,489
3652,607 Oak Blvd,,Randolph County Junction,GA,30615,Randolph County,TRACT-003652,,,34.7962689194841,-82.8555968618945,490
2756,692 Mill Blvd,,Randolph County Springs,GA,12528,Randolph County,TRACT-002756,,,34.7895754592649,-82.9134296846151,490
6191,470 Franklin Dr,,Randolph County Village,GA,35877,Randolph County,TRACT-006191,,,34.8231506692137,-82.8795422063284,490
137,742 Lincoln Rd,,Randolph County Heights,GA,59372,Randolph County,TRACT-000137,,,34.8428990688236,-82.8747064913985,490
999,41 Union Rd,,Scott County Falls,GA,34460,Scott County,TRACT-000999,,,31.9643466645772,-84.6962678127254,491
434,973 Lincoln Ln,,Scott County Heights,GA,57127,Scott County,TRACT-000434,,,31.9759240913621,-84.714535192313,491
6844,937 Main Ave,,Scott County Falls,GA,38212,Scott County,TRACT-006844,,,31.9282241744908,-84.6671416593258,491
7651,938 Oak Ave,,Scott County Springs,GA,80127,Scott County,TRACT-007651,,,31.923997146936,-84.6699990594859,491
9324,998 Church Ave,,Scott County Junction,GA,97202,Scott County,TRACT-009324,,,31.9585581844568,-84.6578174728605,491
7569,239 Washington Ave,,Scott County Village,GA,69219,Scott County,TRACT-007569,,,31.9404333248424,-84.701534510717,491
7163,763 Lincoln St,,Clark County Center,GA,92327,Clark County,TRACT-007163,,,34.6325918048589,-84.5317224900462,492
6101,690 Cedar Rd,,Clark County City,GA,76846,Clark County,TRACT-006101,,,34.6349687719785,-84.5253723981675,492
5371,771 Church Rd,,Carroll County Junction,GA,10717,Carroll County,TRACT-005371,,,30.9352878654267,-83.4021981984513,493
8690,557 River Ln,,Carroll County City,GA,49703,Carroll County,TRACT-008690,,,30.9455055634462,-83.3663477874293,493
1908,837 Highland Ln,,Harrison County Crossing,GA,08863,Harrison County,TRACT-001908,,,34.4261223882257,-81.8685657904231,494
1498,337 Washington Way,,Harrison County Center,GA,34892,Harrison County,TRACT-001498,,,34.4728576653799,-81.8082649238564,494
5537,271 Union Blvd,,Harrison County Crossing,GA,72260,Harrison County,TRACT-005537,,,34.4647101913454,-81.8075221321198,494
6912,271 Church Rd,,Harrison County Corner,GA,60233,Harrison County,TRACT-006912,,,34.4653015406357,-81.8134684654763,494
7081,36 Maple Blvd,,Harrison County Landing,GA,11049,Harrison County,TRACT-007081,,,34.4254436257823,-81.822962769184,494
2261,807 Highland Ave,,Johnson County Falls,GA,62408,Johnson County,TRACT-002261,,,33.6565173335043,-85.5167359875428,495
2798,668 Park Blvd,,Johnson County Crossing,GA,23758,Johnson County,TRACT-002798,,,33.708921933,-85.5707492783279,495
6613,983 Union Dr,,Johnson County City,GA,23342,Johnson County,TRACT-006613,,,33.6977731609184,-85.5350661719565,495
1258,945 Oak Way,,Knox County City,GA,88583,Knox County,TRACT-001258,,,31.9592704337751,-81.7357768342476,496
2322,528 Washington Blvd,,Knox County Landing,GA,95048,Knox County,TRACT-002322,,,31.9543966573807,-81.7278024452794,496
4048,964 Oak Ave,,Knox County Landing,GA,16721,Knox County,TRACT-004048,,,31.88461620692,-81.6535856081239,496
5404,126 Park Way,,Lawrence County Falls,GA,22227,Lawrence County,TRACT-005404,,,34.7505755413454,-82.0218585951095,497
1531,385 Church Dr,,Lawrence County Crossing,GA,60718,Lawrence County,TRACT-001531,,,34.7409702479262,-82.0044845661639,497
1850,228 Park Dr,,Lawrence County City,GA,73612,Lawrence County,TRACT-001850,,,34.7229066509262,-82.0546264936539,497
8848,701 Elm St,,Lawrence County Center,GA,05548,Lawrence County,TRACT-008848,,,34.7634519158326,-82.0708948059736,497
483,658 Maple Blvd,,Lawrence County Junction,GA,13716,Lawrence County,TRACT-000483,,,34.7716461392572,-82.0519812581777,497
8530,24 Lincoln Dr,,Lawrence County Corner,GA,24067,Lawrence County,TRACT-008530,,,34.7854190904532,-82.0538763307747,497
1733,545 Park Ln,,Morgan County Crossing,GA,04689,Morgan County,TRACT-001733,,,33.1041425788134,-83.2540811926475,498
9321,834 Mill Ave,,Morgan County Village,GA,82002,Morgan County,TRACT-009321,,,33.1502853043766,-83.1660421196552,498
9690,825 Union Ave,,Orange County Center,GA,28566,Orange County,TRACT-009690,,,30.4608694387732,-85.2685339316829,499
2478,507 Main Dr,,Orange County Corner,GA,02966,Orange County,TRACT-002478,,,30.4293973573931,-85.2073121634522,499
8529,991 Park St,,Orange County Corner,GA,31794,Orange County,TRACT-008529,,,30.4219349179982,-85.2050152474564,499
307,816 Franklin Ln,,Orange County Landing,GA,53402,Orange County,TRACT-000307,,,30.4032666269196,-85.2948262939541,499
9343,188 Highland Blvd,,Orange County Corner,GA,91143,Orange County,TRACT-009343,,,30.4358416180284,-85.2360331028453,499
6525,49 Church Blvd,,Ross County Falls,GA,06664,Ross County,TRACT-006525,,,31.5282200928046,-84.4470476050041,500
7314,754 Chestnut Dr,,Shelby County Heights,GA,85323,Shelby County,TRACT-007314,,,32.2945786678184,-82.6187750379622,501
7459,430 Chestnut St,,Shelby County Corner,GA,40634,Shelby County,TRACT-007459,,,32.2553405523733,-82.6474754857552,501
6621,59 Church Blvd,,Shelby County City,GA,35104,Shelby County,TRACT-006621,,,32.2455326675432,-82.6877188452508,501
7682,542 Elm Rd,,Sullivan County Junction,GA,47748,Sullivan County,TRACT-007682,,,33.6329011623886,-85.4723752141259,502
3847,336 Church Way,,Sullivan County Landing,GA,37768,Sullivan County,TRACT-003847,,,33.6916924123169,-85.4121846045235,502
6250,274 Lincoln Rd,,Sullivan County Center,GA,59404,Sullivan County,TRACT-006250,,,33.6315456548282,-85.457603141087,502
5967,462 River St,,Wilson County Landing,GA,92105,Wilson County,TRACT-005967,,,32.7909034380777,-81.0365309234218,503
4491,246 Park Ln,,Wilson County City,GA,76291,Wilson County,TRACT-004491,,,32.7723727385833,-81.1055208088604,503
3509,112 Church Dr,,Benton County Corner,GA,29025,Benton County,TRACT-003509,,,34.5813662806787,-81.4779939582654,504
5719,392 Lincoln Ave,,Benton County Heights,GA,75010,Benton County,TRACT-005719,,,34.6140598250483,-81.5181871263982,504
2154,114 Maple Way,,Benton County Village,GA,58066,Benton County,TRACT-002154,,,34.6299689423736,-81.4586497703958,504
8699,546 Main Ave,,Benton County Center,GA,71890,Benton County,TRACT-008699,,,34.6014586582528,-81.5182387600674,504
680,694 Elm Blvd,,Cass County Crossing,GA,14566,Cass County,TRACT-000680,,,34.3812050101047,-84.8818025677962,505
5708,866 Church Blvd,,Chester County Corner,GA,33763,Chester County,TRACT-005708,,,31.0314537645085,-84.5230350666699,506
3767,298 Cedar Rd,,Chester County Falls,GA,64942,Chester County,TRACT-003767,,,30.9762591770839,-84.6071876053287,506
2928,631 Cedar Dr,,Chester County Junction,GA,27674,Chester County,TRACT-002928,,,31.0287642560632,-84.5639775519489,506
6728,92 Highland Ave,,Chester County Landing,GA,22975,Chester County,TRACT-006728,,,31.0387904945026,-84.5825351939213,506
1945,175 Church Rd,,Chester County Springs,GA,19082,Chester County,TRACT-001945,,,31.0102263283782,-84.5576407726099,506
9782,246 Oak Ave,,Chester County Corner,GA,34436,Chester County,TRACT-009782,,,31.0088911356516,-84.5507489106803,506
7624,70 River Way,,Washington County Junction,GA,76765,Washington County,TRACT-007624,,,31.726455059737,-81.109905383499,507
7348,753 Maple Blvd,,Washington County Crossing,GA,35761,Washington County,TRACT-007348,,,31.6972300657778,-81.1651558062946,507
8590,136 Church Way,,Jefferson County Heights,GA,76114,Jefferson County,TRACT-008590,,,30.8239534566331,-84.4725606769093,508
5181,449 Chestnut Way,,Jefferson County Corner,GA,90642,Jefferson County,TRACT-005181,,,30.8006463856907,-84.4716293193727,508
1411,535 Church St,,Jefferson County Landing,GA,35446,Jefferson County,TRACT-001411,,,30.851935839428,-84.5171958334853,508
2989,752 Union St,,Jefferson County Crossing,GA,53400,Jefferson County,TRACT-002989,,,30.8651250997378,-84.4577147896248,508
1757,834 Highland Ave,,Franklin County Village,GA,57378,Franklin County,TRACT-001757,,,34.7943261274708,-84.4778954152477,509
5778,412 Maple Ave,,Franklin County Village,GA,40876,Franklin County,TRACT-005778,,,34.7182669777497,-84.4444879249553,509
8132,445 Lincoln Ave,,Lincoln County Corner,GA,52797,Lincoln County,TRACT-008132,,,32.4340219967794,-82.2603406085413,510
1540,528 River Ln,,Lincoln County Landing,GA,44737,Lincoln County,TRACT-001540,,,32.3793626215858,-82.3004499207012,510
5578,13 Elm St,,Lincoln County Falls,GA,01128,Lincoln County,TRACT-005578,,,32.4207660212826,-82.3041691764447,510
2036,213 Mill Way,,Lincoln County Crossing,GA,16988,Lincoln County,TRACT-002036,,,32.4173588871528,-82.2891725021715,510
3280,429 Elm Rd,,Madison County City,GA,62922,Madison County,TRACT-003280,,,31.5607430058531,-81.5307187315726,511
5135,384 Franklin Ave,,Madison County Crossing,GA,30937,Madison County,TRACT-005135,,,31.4906475589443,-81.5624179974081,511
6107,463 Elm Ave,,Madison County Corner,GA,29932,Madison County,TRACT-006107,,,31.5003222868541,-81.4906544267627,511
912,613 Park Rd,,Jackson County Junction,GA,69628,Jackson County,TRACT-000912,,,33.6117595730473,-82.7750344469093,512
2069,438 Oak Ave,,Jackson County Village,GA,14526,Jackson County,TRACT-002069,,,33.6426351589726,-82.7580948745361,512
1341,35 Washington Rd,,Jackson County Junction,GA,73402,Jackson County,TRACT-001341,,,33.6068179466871,-82.7670887167845,512
4418,90 Highland St,,Jackson County Heights,GA,20312,Jackson County,TRACT-004418,,,33.6700225243044,-82.8215339429929,512
638,274 Church Ln,,Jackson County Village,GA,34110,Jackson County,TRACT-000638,,,33.6052265258235,-82.7899213558229,512
1157,59 Chestnut Blvd,,Monroe County City,GA,90494,Monroe County,TRACT-001157,,,30.8342215335698,-83.590332304746,513
8674,213 Union Way,,Monroe County Heights,GA,32874,Monroe County,TRACT-008674,,,30.7996377515616,-83.5639522796618,513
7557,538 Park Way,,Monroe County Corner,GA,34615,Monroe County,TRACT-007557,,,30.777822033979,-83.6241670004924,513
1140,240 Lincoln St,,Monroe County Junction,GA,13904,Monroe County,TRACT-001140,,,30.7637858799784,-83.5983636338016,513
6732,223 Highland Ave,,Union County Center,GA,73958,Union County,TRACT-006732,,,34.640018926982,-82.0948691358247,514
6499,964 Mill Rd,,Union County Crossing,GA,63636,Union County,TRACT-006499,,,34.6130120928673,-82.1183862242614,514
5015,711 Elm Way,,Clay County Crossing,GA,62282,Clay County,TRACT-005015,,,34.5899841864987,-83.8501181614214,515
7214,151 Franklin Ave,,Clay County Crossing,GA,59846,Clay County,TRACT-007214,,,34.5079797339908,-83.8672423002366,515
6404,340 Cedar Way,,Clay County Center,GA,89094,Clay County,TRACT-006404,,,34.5306741983996,-83.8794611269225,515
8374,293 Union Ln,,Marion County Springs,GA,99806,Marion County,TRACT-008374,,,31.9592972697333,-84.9547784339428,516
7560,745 River Blvd,,Adams County Junction,GA,90404,Adams County,TRACT-007560,,,34.9558069360601,-82.7842166284044,517
2215,401 Mill Blvd,,Adams County Falls,GA,88855,Adams County,TRACT-002215,,,34.9254690521636,-82.8017402875941,517
7030,821 Elm Dr,,Adams County Springs,GA,70153,Adams County,TRACT-007030,,,34.9705245746532,-82.729486853051,517
9655,862 Elm Dr,,Adams County Springs,GA,20728,Adams County,TRACT-009655,,,34.954899193416,-82.7138748432058,517
6326,367 Park Ave,,Wayne County Landing,GA,39802,Wayne County,TRACT-006326,,,32.9472271118104,-84.3084175213006,518
2208,618 Chestnut Dr,,Greene County Springs,GA,27365,Greene County,TRACT-002208,,,30.5723389510041,-81.1608407224011,519
4369,703 Lincoln Rd,,Greene County Springs,GA,76416,Greene County,TRACT-004369,,,30.5806075651016,-81.187345400319,519
4044,349 Franklin Ln,,Greene County Junction,GA,06969,Greene County,TRACT-004044,,,30.545088494532,-81.1918302767906,519
8350,22 Chestnut Rd,,Greene County Corner,GA,95455,Greene County,TRACT-008350,,,30.5705236874705,-81.134937549616,519
5723,270 Maple Blvd,,Greene County Falls,GA,88430,Greene County,TRACT-005723,,,30.576012406897,-81.1862964049435,519
1771,600 Lincoln Dr,,Warren County Springs,GA,98418,Warren County,TRACT-001771,,,31.7815215546406,-85.1616828917553,520
2536,390 Mill Blvd,,Warren County Crossing,GA,30112,Warren County,TRACT-002536,,,31.7800960971775,-85.2126912405525,520
2786,186 Highland Rd,,Warren County Village,GA,89122,Warren County,TRACT-002786,,,31.7863202870988,-85.1563134163919,520
9407,776 Oak Ln,,Warren County Landing,GA,17884,Warren County,TRACT-009407,,,31.8754686249521,-85.1573171253878,520
4971,448 Maple Rd,,Warren County Heights,GA,18204,Warren County,TRACT-004971,,,31.847760735219,-85.143629969812,520
1892,124 Cedar Dr,,Warren County City,GA,68827,Warren County,TRACT-001892,,,31.8512968680811,-85.1902868492931,520
2969,326 Park Ave,,Warren County Junction,GA,77852,Warren County,TRACT-002969,,,31.877059718149,-85.187127556628,520
7451,210 Main St,,Fayette County Center,GA,13436,Fayette County,TRACT-007451,,,30.8812033730009,-84.763168135487,521
2912,243 Park Dr,,Fayette County Heights,GA,67464,Fayette County,TRACT-002912,,,30.7902738429792,-84.7696141369552,521
5611,503 Maple Rd,,Fayette County Springs,GA,29924,Fayette County,TRACT-005611,,,30.8720450954991,-84.736711530082,521
7179,172 Elm Ln,,Montgomery County Junction,GA,87613,Montgomery County,TRACT-007179,,,31.8227210361717,-82.9518001211742,522
727,509 Cedar Way,,Montgomery County Center,GA,52367,Montgomery County,TRACT-000727,,,31.8784616880458,-83.020221152102,522
75,183 Chestnut Way,,Lake County Falls,GA,89565,Lake County,TRACT-000075,,,32.7969552039142,-84.8768385597747,523
3544,385 Chestnut Ln,,Lake County Village,GA,79012,Lake County,TRACT-003544,,,32.7989121898494,-84.789917936938,523
2635,203 Washington Ln,,Lake County Falls,GA,30094,Lake County,TRACT-002635,,,32.7726243826334,-84.818590861192,523
6883,546 Highland Blvd,,Grant County Village,GA,49929,Grant County,TRACT-006883,,,33.6946589346764,-83.8842983330735,524
3950,825 Franklin St,,Grant County Heights,GA,26116,Grant County,TRACT-003950,,,33.7197995509141,-83.8701476350169,524
2721,636 Church Ln,,Grant County Village,GA,97138,Grant County,TRACT-002721,,,33.6941769586547,-83.8643235639744,524
6966,229 Main Ave,,Grant County Springs,GA,40039,Grant County,TRACT-006966,,,33.6906379129981,-83.8648916032191,524
1926,548 Elm St,,Grant County Village,GA,62040,Grant County,TRACT-001926,,,33.720243879026,-83.8917043197326,524
5223,967 Franklin Dr,,Grant County Springs,GA,11977,Grant County,TRACT-005223,,,33.7053962399903,-83.8784865285529,524
5775,344 Franklin Dr,,Douglas County Crossing,GA,28403,Douglas County,TRACT-005775,,,31.394892120174,-81.3951709919838,525
4895,349 Oak Dr,,Douglas County City,GA,32199,Douglas County,TRACT-004895,,,31.428546708243,-81.3645379615484,525
5944,284 Oak Ln,,Douglas County Falls,GA,60948,Douglas County,TRACT-005944,,,31.3817310207987,-81.3512858325935,525
4996,424 Mill Dr,,Douglas County Heights,GA,49060,Douglas County,TRACT-004996,,,31.4677042915373,-81.3518946725383,525
7429,379 Church Dr,,Douglas County Landing,GA,50358,Douglas County,TRACT-007429,,,31.3764760060573,-81.4302731062996,525
6724,296 Highland Way,,Douglas County Village,GA,07283,Douglas County,TRACT-006724,,,31.3786380045229,-81.4209510195637,525
819,582 Mill Blvd,,Hamilton County Springs,GA,56244,Hamilton County,TRACT-000819,,,33.8062922162518,-84.7902929137374,526
1369,908 Highland Blvd,,Hamilton County Landing,GA,13480,Hamilton County,TRACT-001369,,,33.8204818836096,-84.7718637316583,526
9151,991 Washington Way,,Hamilton County Heights,GA,55344,Hamilton County,TRACT-009151,,,33.8374168706052,-84.7850054699731,526
7551,577 Main Blvd,,Hamilton County Village,GA,87479,Hamilton County,TRACT-007551,,,33.8369070093812,-84.767604371266,526
9811,57 Chestnut Rd,,Hamilton County Springs,GA,26255,Hamilton County,TRACT-009811,,,33.7797540560248,-84.7631870539362,526
2663,901 Elm Blvd,,Perry County Landing,GA,55777,Perry County,TRACT-002663,,,34.5022337906331,-85.6012157333086,527
1552,911 Mill Rd,,Perry County Junction,GA,43412,Perry County,TRACT-001552,,,34.4843192169443,-85.597309185563,527
9601,73 Church Dr,,Perry County Center,GA,26254,Perry County,TRACT-009601,,,34.5023574328979,-85.5296441872931,527
25,777 Cedar Way,,Perry County Falls,GA,94145,Perry County,TRACT-000025,,,34.5028664999033,-85.5306763490497,527
7577,222 Washington Way,,Perry County Landing,GA,29910,Perry County,TRACT-007577,,,34.4863796149148,-85.6038162127312,527
4615,61 River St,,Pike County Heights,GA,79253,Pike County,TRACT-004615,,,30.5348663578167,-85.0044459198849,528
6888,509 Lincoln Ln,,Polk County Corner,GA,03932,Polk County,TRACT-006888,,,30.5750994396931,-84.6691663600584,529
7621,829 Lincoln Blvd,,Randolph County Junction,GA,69114,Randolph County,TRACT-007621,,,33.6836362055003,-83.7442822268192,530
4441,689 Church Ave,,Scott County Heights,GA,48987,Scott County,TRACT-004441,,,33.6895787642082,-84.8533909750604,531
3725,367 Maple Ln,,Scott County Landing,GA,10850,Scott County,TRACT-003725,,,33.6818021704295,-84.8443068075892,531
1762,53 Union Way,,Scott County Falls,GA,41886,Scott County,TRACT-001762,,,33.6359698755341,-84.8443654765071,531
8033,455 Main Dr,,Clark County City,GA,33028,Clark County,TRACT-008033,,,30.4869620497341,-82.2174842979835,532
1285,249 Highland St,,Clark County Center,GA,66104,Clark County,TRACT-001285,,,30.4800202388233,-82.2167075976142,532
2500,962 Main Ave,,Clark County Corner,GA,92285,Clark County,TRACT-002500,,,30.5176568386221,-82.2195743919007,532
5551,325 Highland Dr,,Clark County Crossing,GA,23227,Clark County,TRACT-005551,,,30.5195237672818,-82.2669345369734,532
2941,4 Oak Ave,,Carroll County Center,GA,12465,Carroll County,TRACT-002941,,,33.6799807520278,-85.4562989447615,533
777,626 Union St,,Carroll County Falls,GA,51603,Carroll County,TRACT-000777,,,33.636216169302,-85.4617045641866,533
9619,524 Highland Rd,,Carroll County Center,GA,22414,Carroll County,TRACT-009619,,,33.6345068784381,-85.40635818784,533
2286,465 River Blvd,,Carroll County Heights,GA,29791,Carroll County,TRACT-002286,,,33.6233971080107,-85.4056419533956,533
5660,26 Main Dr,,Harrison County City,GA,18424,Harrison County,TRACT-005660,,,33.9548829181491,-82.7498688000047,534
7764,164 Oak Rd,,Harrison County Heights,GA,30588,Harrison County,TRACT-007764,,,33.8796730199246,-82.7559268309433,534
63,702 Park Ln,,Harrison County Corner,GA,60536,Harrison County,TRACT-000063,,,33.8836632338785,-82.7823897475469,534
8463,204 Main Blvd,,Harrison County Springs,GA,83345,Harrison County,TRACT-008463,,,33.9364252942459,-82.737430714868,534
7673,605 Highland Way,,Harrison County Corner,GA,42248,Harrison County,TRACT-007673,,,33.8890485894769,-82.73770070871,534
5259,10 Mill Way,,Harrison County Heights,GA,75257,Harrison County,TRACT-005259,,,33.8805866667886,-82.739387368143,534
2851,463 Church Way,,Johnson County Corner,GA,38194,Johnson County,TRACT-002851,,,34.5828780346825,-84.6296578996993,535
1904,964 Park Way,,Johnson County Falls,GA,69654,Johnson County,TRACT-001904,,,34.5784315403448,-84.6295559718206,535
1881,371 Elm Blvd,,Johnson County Junction,GA,60829,Johnson County,TRACT-001881,,,34.6498526821551,-84.5822736753869,535
7760,988 Franklin Rd,,Johnson County Heights,GA,17622,Johnson County,TRACT-007760,,,34.599783504877,-84.6153050061155,535
6318,858 Main St,,Johnson County Heights,GA,42002,Johnson County,TRACT-006318,,,34.5836104661327,-84.656514261585,535
8729,659 Park Blvd,,Johnson County Landing,GA,19584,Johnson County,TRACT-008729,,,34.6523798749947,-84.6573917135613,535
190,666 Main Way,,Johnson County Landing,GA,53071,Johnson County,TRACT-000190,,,34.6613652208633,-84.6199913974415,535
421,934 Park Ln,,Knox County Springs,GA,58342,Knox County,TRACT-000421,,,34.6764250466429,-81.087200407329,536
4302,69 Park Rd,,Knox County Village,GA,46559,Knox County,TRACT-004302,,,34.656324323868,-81.0772085810689,536
692,973 Lincoln Ave,,Knox County Landing,GA,97229,Knox County,TRACT-000692,,,34.6460726615242,-81.1073752053925,536
8677,926 Mill Blvd,,Knox County Center,GA,51268,Knox County,TRACT-008677,,,34.6902178135204,-81.1237258268294,536
155,530 Church Dr,,Lawrence County Village,GA,63459,Lawrence County,TRACT-000155,,,31.851274370791,-81.8894311832053,537
7092,426 Park Ave,,Lawrence County Village,GA,69286,Lawrence County,TRACT-007092,,,31.8034038329512,-81.8410797211067,537
4495,705 Union Way,,Lawrence County Springs,GA,57116,Lawrence County,TRACT-004495,,,31.8755156664555,-81.8961292472004,537
1551,1 Church Ln,,Lawrence County Center,GA,80576,Lawrence County,TRACT-001551,,,31.8158582466193,-81.8500983250376,537
4306,183 Washington Blvd,,Lawrence County Junction,GA,05412,Lawrence County,TRACT-004306,,,31.8160242122991,-81.833134698783,537
2315,113 Washington Blvd,,Lawrence County Heights,GA,92110,Lawrence County,TRACT-002315,,,31.8670724636102,-81.8353607527066,537
4348,518 Maple Rd,,Morgan County Heights,GA,44763,Morgan County,TRACT-004348,,,33.7185963511085,-84.9105900029409,538
9477,58 Main St,,Morgan County Falls,GA,11821,Morgan County,TRACT-009477,,,33.7324589069742,-84.871905490241,538
61,950 Highland Way,,Orange County Landing,GA,81761,Orange County,TRACT-000061,,,34.4135306900212,-84.3697163248366,539
5907,562 Maple Ln,,Orange County Junction,GA,87857,Orange County,TRACT-005907,,,34.3487956547679,-84.3240853554932,539
8534,402 Cedar Ave,,Orange County Junction,GA,45412,Orange County,TRACT-008534,,,34.3342006501227,-84.3564889944872,539
7936,329 Main Dr,,Sullivan County Village,GA,89255,Sullivan County,TRACT-007936,,,30.7485795811239,-83.6264178011854,542
5973,412 Oak Ave,,Sullivan County Falls,GA,60833,Sullivan County,TRACT-005973,,,30.7423738585253,-83.5599747623101,542
341,396 Mill St,,Wilson County Falls,GA,40366,Wilson County,TRACT-000341,,,33.5355030752142,-84.4719137118293,543
1812,426 Franklin Blvd,,Wilson County Landing,GA,60601,Wilson County,TRACT-001812,,,33.4734384863769,-84.5150673235179,543
515,968 Chestnut Rd,,Benton County Center,GA,29640,Benton County,TRACT-000515,,,32.5160467253943,-82.8083006580591,544
6925,850 Oak Rd,,Benton County Falls,GA,60377,Benton County,TRACT-006925,,,32.5638330675323,-82.8047093414066,544
4170,777 Park Way,,Benton County Crossing,GA,68221,Benton County,TRACT-004170,,,32.5555817518505,-82.7495751568806,544
2018,395 Chestnut Blvd,,Benton County Crossing,GA,42430,Benton County,TRACT-002018,,,32.5922064602685,-82.794064097907,544
3160,419 Lincoln Way,,Benton County Crossing,GA,28016,Benton County,TRACT-003160,,,32.6009368998922,-82.7730217659784,544
9124,466 Chestnut Dr,,Cass County Falls,GA,42186,Cass County,TRACT-009124,,,30.9415391064968,-81.4792312265019,545
5388,476 Oak St,,Cass County Center,GA,89048,Cass County,TRACT-005388,,,30.9062634489007,-81.466683002615,545
2543,212 Chestnut Ln,,Washington County Falls,HI,95565,Washington County,TRACT-002543,,,22.0730902798755,-155.375164676436,546
2422,353 Park Rd,,Washington County Corner,HI,18730,Washington County,TRACT-002422,,,22.0549754363811,-155.45357569437,546
5263,619 Maple Ln,,Washington County Junction,HI,61688,Washington County,TRACT-005263,,,22.0963353681397,-155.381950842101,546
540,1000 Church Blvd,,Washington County Springs,HI,02629,Washington County,TRACT-000540,,,22.0984871460034,-155.40830758529,546
