"concept_id","concept_name","domain_id","vocabulary_id","concept_class_id","standard_concept","concept_code","valid_start_date","valid_end_date","invalid_reason"
,"Flag - The Percentage Of Persons Aged 65 And Older Is In The 90th Percentile (1 = Yes, 0 = No)","Phenotypic Feature","SDOH","SVI Item","S","F_AGE65","2023-09-29","2099-12-31",
,"Flag - The Percentage Of Persons Below 150% Poverty Is In The 90th Percentile (1 = Yes, 0 = No)","Phenotypic Feature","SDOH","SVI Item","S","F_POV150","2023-09-29","2099-12-31",
,"Flag - The Percentage Of Persons In Group Quarters Is In The 90th Percentile (1 = Yes, 0 = No)","Phenotypic Feature","SDOH","SVI Item","S","F_GROUPQ","2023-09-29","2099-12-31",
,"Flag - The Percentage Of Persons With A Disability Is In The 90th Percentile (1 = Yes, 0 = No)","Phenotypic Feature","SDOH","SVI Item","S","F_DISABL","2023-09-29","2099-12-31",
,"Flag - The Percentage Of Persons With No High School Diploma Is In The 90th Percentile (1 = Yes, 0 = No)","Phenotypic Feature","SDOH","SVI Item","S","F_NOHSDP","2023-09-29","2099-12-31",
,"Flag - The Percentage Of Single-Parent Households Is In The 90th Percentile (1 = Yes, 0 = No)","Phenotypic Feature","SDOH","SVI Item","S","F_SNGPNT","2023-09-29","2099-12-31",
,"Flag - The Percentage Of Uninsured Is In The 90th Percentile (1 = Yes, 0 = No)","Phenotypic Feature","SDOH","SVI Item","S","F_UNINSUR","2023-09-29","2099-12-31",
,"Flag - The Percentage Those With Limited English Is In The 90th Percentile (1 = Yes, 0 = No)","Phenotypic Feature","SDOH","SVI Item","S","F_LIMENG","2023-09-29","2099-12-31",
,"Flag for ZIPs associated bulk mail delivery points for large facilities (ZIP level)","Phenotypic Feature","SDOH","SVI Geo Item","S","POINT_ZIP","2023-09-29","2099-12-31",
,"Flood Risk Zone","Observation","OMOP GIS","Location","S","OMOP5181869","2023-09-29","2099-12-31",
,"Floodplain","Observation","OMOP GIS","Location","S","OMOP5181917","2023-09-29","2099-12-31",
,"Food Access","Phenotypic Feature","SDOH","AHRQ Construct","S","OMOP5182116","2023-09-29","2099-12-31",
,"Food Access in Population","Phenotypic Feature","SDOH","SDOH Construct","S","OMOP5181982","2023-09-29","2099-12-31",
,"Food Addiction","Phenotypic Feature","SDOH","SDOH Construct","S","OMOP5182042","2023-09-29","2099-12-31",
,"Food Assistance","Phenotypic Feature","SDOH","SDOHO Determinant","S","542","2023-09-29","2099-12-31",
,"Food Availability","Phenotypic Feature","SDOH","SDOH Construct","S","OMOP5181868","2023-09-29","2099-12-31",
,"Food Bank","Phenotypic Feature","SDOH","SDOHO Determinant","S","541","2023-09-29","2099-12-31",
,"Food Cost","Phenotypic Feature","SDOH","SDOHO Determinant","S","681","2023-09-29","2099-12-31",
,"Food Environment","Phenotypic Feature","SDOH","SDOH Construct","S","OMOP5181978","2023-09-29","2099-12-31",
,"Food Insecurity","Phenotypic Feature","SDOH","SDOHO Construct","S","44","2023-09-29","2099-12-31",
,"Food Intake","Phenotypic Feature","SDOH","SDOH Construct","S","OMOP5182032","2023-09-29","2099-12-31",
,"Food Preparation And Serving Related Occupation","Phenotypic Feature","SDOH","SDOHO Determinant","S","688","2023-09-29","2099-12-31",
,"Food Quality","Phenotypic Feature","SDOH","SDOH Construct","S","OMOP5181979","2023-09-29","2099-12-31",
,"Food Security","Phenotypic Feature","SDOH","SDOH Construct","S","OMOP5181930","2023-09-29","2099-12-31",
,"Food Swamp","Phenotypic Feature","SDOH","SDOHO Determinant","S","186","2023-09-29","2099-12-31",
,"Food Utilization","Phenotypic Feature","SDOH","SDOH Construct","S","OMOP5182024","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Asian Female Child With Parents From 100th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_ASN_F_HH_100PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Asian Female Child With Parents From 1st Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_ASN_F_HH_1PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Asian Female Child With Parents From 25th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_ASN_F_HH_25PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Asian Female Child With Parents From 50th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_ASN_F_HH_50PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Asian Female Child With Parents From 75th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_ASN_F_HH_75PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Asian Male Child With Parents From 100th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_ASN_M_HH_100PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Asian Male Child With Parents From 1st Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_ASN_M_HH_1PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Asian Male Child With Parents From 25th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_ASN_M_HH_25PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Asian Male Child With Parents From 50th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_ASN_M_HH_50PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Asian Male Child With Parents From 75th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_ASN_M_HH_75PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Black Or African American Female Child With Parents From 100th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_BLK_F_HH_100PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Black Or African American Female Child With Parents From 1st Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_BLK_F_HH_1PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Black Or African American Female Child With Parents From 25th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_BLK_F_HH_25PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Black Or African American Female Child With Parents From 50th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_BLK_F_HH_50PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Black Or African American Female Child With Parents From 75th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_BLK_F_HH_75PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Black Or African American Male Child With Parents From 100th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_BLK_M_HH_100PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Black Or African American Male Child With Parents From 1st Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_BLK_M_HH_1PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Black Or African American Male Child With Parents From 25th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_BLK_M_HH_25PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Black Or African American Male Child With Parents From 50th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_BLK_M_HH_50PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Black Or African American Male Child With Parents From 75th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_BLK_M_HH_75PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Hispanic Female Child With Parents From 100th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_HSP_F_HH_100PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Hispanic Female Child With Parents From 1st Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_HSP_F_HH_1PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Hispanic Female Child With Parents From 25th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_HSP_F_HH_25PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Hispanic Female Child With Parents From 50th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_HSP_F_HH_50PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Hispanic Female Child With Parents From 75th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_HSP_F_HH_75PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Hispanic Male Child With Parents From 100th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_HSP_M_HH_100PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Hispanic Male Child With Parents From 1st Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_HSP_M_HH_1PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Hispanic Male Child With Parents From 25th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_HSP_M_HH_25PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Hispanic Male Child With Parents From 50th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_HSP_M_HH_50PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Hispanic Male Child With Parents From 75th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_HSP_M_HH_75PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Native American Female Child With Parents From 100th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_NAM_F_HH_100PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Native American Female Child With Parents From 1st Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_NAM_F_HH_1PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Native American Female Child With Parents From 25th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_NAM_F_HH_25PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Native American Female Child With Parents From 50th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_NAM_F_HH_50PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Native American Female Child With Parents From 75th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_NAM_F_HH_75PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Native American Male Child With Parents From 100th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_NAM_M_HH_100PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Native American Male Child With Parents From 1st Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_NAM_M_HH_1PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Native American Male Child With Parents From 25th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_NAM_M_HH_25PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Native American Male Child With Parents From 50th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_NAM_M_HH_50PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Native American Male Child With Parents From 75th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_NAM_M_HH_75PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Other Race Female Child With Parents From 100th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_OTHER_F_HH_100PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Other Race Female Child With Parents From 1st Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_OTHER_F_HH_1PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Other Race Female Child With Parents From 25th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_OTHER_F_HH_25PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Other Race Female Child With Parents From 50th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_OTHER_F_HH_50PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Other Race Female Child With Parents From 75th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_OTHER_F_HH_75PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Other Race Male Child With Parents From 100th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_OTHER_M_HH_100PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Other Race Male Child With Parents From 1st Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_OTHER_M_HH_1PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Other Race Male Child With Parents From 25th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_OTHER_M_HH_25PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Other Race Male Child With Parents From 50th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_OTHER_M_HH_50PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: Other Race Male Child With Parents From 75th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_OTHER_M_HH_75PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: White Female Child With Parents From 100th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_WHT_F_HH_100PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: White Female Child With Parents From 1st Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_WHT_F_HH_1PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: White Female Child With Parents From 25th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_WHT_F_HH_25PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: White Female Child With Parents From 50th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_WHT_F_HH_50PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: White Female Child With Parents From 75th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_WHT_F_HH_75PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: White Male Child With Parents From 100th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_WHT_M_HH_100PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: White Male Child With Parents From 1st Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_WHT_M_HH_1PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: White Male Child With Parents From 25th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_WHT_M_HH_25PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: White Male Child With Parents From 50th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_WHT_M_HH_50PT","2023-09-29","2099-12-31",
,"Fraction Incarcerated On April 1st 2010: White Male Child With Parents From 75th Household Income Percentile","Phenotypic Feature","SDOH","AHRQ Item","S","OPP_INCAR_WHT_M_HH_75PT","2023-09-29","2099-12-31",
,"Freshwater Reservoir","Observation","OMOP GIS","Location","S","OMOP5182123","2023-09-29","2099-12-31",
,"Freshwater Source","Observation","OMOP GIS","Location","S","OMOP5181881","2023-09-29","2099-12-31",
,"Friend Relationship","Phenotypic Feature","SDOH","SDOHO Construct","S","830","2023-09-29","2099-12-31",
,"Friend Support","Phenotypic Feature","SDOH","SDOHO Construct","S","566","2023-09-29","2099-12-31",
,"Full-Time Employment","Phenotypic Feature","SDOH","SDOHO Value",,"233","2023-09-29","2099-12-31",
,"Gender","Phenotypic Feature","SDOH","SDOHO Construct","S","134","2023-09-29","2099-12-31",
,"Gender At Birth","Phenotypic Feature","SDOH","SDOH Determinant","S","OMOP5182077","2023-09-29","2099-12-31",
,"Gender Identity","Phenotypic Feature","SDOH","SDOHO Construct","S","112","2023-09-29","2099-12-31",
,"Gender Inequity","Phenotypic Feature","SDOH","SDOHO Construct","S","357","2023-09-29","2099-12-31",
,"General Educational Development (GED)","Phenotypic Feature","SDOH","SDOHO Item","S","328","2023-09-29","2099-12-31",
,"Geographical Boundaries","Observation","OMOP GIS","Location","S","OMOP5181904","2023-09-29","2099-12-31",
,"Geographical region","Observation","OMOP GIS","Location","S","OMOP5182195","2023-09-29","2099-12-31",
,"Geography in Population","Phenotypic Feature","SDOH","SDOH Construct","S","OMOP5182089","2023-09-29","2099-12-31",
,"Geometry Item","Metadata","Concept Class","OMOP GIS",,"Geometry Item","2023-09-29","2099-12-31",
,"Geometry Relationship","Metadata","Concept Class","OMOP GIS",,"Geometry Relationship","2023-09-29","2099-12-31",
,"Geometry Type","Metadata","Concept Class","OMOP GIS",,"Geometry Type","2023-09-29","2099-12-31",
,"GeometryCollection","Observation","OMOP GIS","Geometry Type","S","OMOP5181968","2023-09-29","2099-12-31",
,"GeometryCollection","Observation","OMOP GIS","Geometry Item","S","OMOP5182085","2023-09-29","2099-12-31",
,"Gini Index Of Income Inequality","Phenotypic Feature","SDOH","AHRQ Item","S","ACS_GINI_INDEX","2023-09-29","2099-12-31",
,"Glacier","Observation","OMOP GIS","Location","S","OMOP5182155","2023-09-29","2099-12-31",
,"Global Health Organization","Observation","OMOP GIS","Location","S","OMOP5182092","2023-09-29","2099-12-31",
,"Global Internet Cable","Observation","OMOP GIS","Location","S","OMOP5181932","2023-09-29","2099-12-31",
,"Global Seed Vault","Observation","OMOP GIS","Location","S","OMOP5182117","2023-09-29","2099-12-31",
,"Good Adherence","Phenotypic Feature","SDOH","SDOHO Value",,"276","2023-09-29","2099-12-31",
,"Governorate / Province","Observation","OMOP GIS","Location","S","OMOP5181885","2023-09-29","2099-12-31",
,"Grade 3 Ela Cohort Scale (Cs) Gap, Non-Economically Disadvantaged (Non-Ecd)-Economically Disadvantaged (Ecd)","Phenotypic Feature","SDOH","AHRQ Item","S","SEDA_ELA_GR3_NEG","2023-09-29","2099-12-31",
,"Grade 3 Ela Cohort Scale (Cs) Gap, White-Asian","Phenotypic Feature","SDOH","AHRQ Item","S","SEDA_ELA_GR3_WAG","2023-09-29","2099-12-31",
,"Grade 3 Ela Cohort Scale (Cs) Gap, White-Black Or African American","Phenotypic Feature","SDOH","AHRQ Item","S","SEDA_ELA_GR3_WBG","2023-09-29","2099-12-31",
,"Grade 3 Ela Cohort Scale (Cs) Gap, White-Hispanic","Phenotypic Feature","SDOH","AHRQ Item","S","SEDA_ELA_GR3_WHG","2023-09-29","2099-12-31",
,"Grade 3 Ela Cohort Scale (Cs) Gap, White-Multiracial","Phenotypic Feature","SDOH","AHRQ Item","S","SEDA_ELA_GR3_WMG","2023-09-29","2099-12-31",
,"Grade 3 Ela Cohort Scale (Cs) Gap, White-Native American","Phenotypic Feature","SDOH","AHRQ Item","S","SEDA_ELA_GR3_WNG","2023-09-29","2099-12-31",
,"Grade 3 Ela Mean Cohort Scale (Cs), All Students","Phenotypic Feature","SDOH","AHRQ Item","S","SEDA_CS_MN_ELA_GR3_ALL","2023-09-29","2099-12-31",
,"Grade 3 Ela Mean Cohort Scale (Cs), Asian Students","Phenotypic Feature","SDOH","AHRQ Item","S","SEDA_CS_MN_ELA_GR3_ASN","2023-09-29","2099-12-31",
,"Grade 3 Ela Mean Cohort Scale (Cs), Black Or African American Students","Phenotypic Feature","SDOH","AHRQ Item","S","SEDA_CS_MN_ELA_GR3_BLK","2023-09-29","2099-12-31",
,"Grade 3 Ela Mean Cohort Scale (Cs), Economically Disadvantaged (Ecd) Students","Phenotypic Feature","SDOH","AHRQ Item","S","SEDA_CS_MN_ELA_GR3_ECD","2023-09-29","2099-12-31",
,"Grade 3 Ela Mean Cohort Scale (Cs), Hispanic Students","Phenotypic Feature","SDOH","AHRQ Item","S","SEDA_CS_MN_ELA_GR3_HSP","2023-09-29","2099-12-31",
,"Grade 3 Ela Mean Cohort Scale (Cs), Multiracial Students","Phenotypic Feature","SDOH","AHRQ Item","S","SEDA_CS_MN_ELA_GR3_MTR","2023-09-29","2099-12-31",
,"Grade 3 Ela Mean Cohort Scale (Cs), Native American Students","Phenotypic Feature","SDOH","AHRQ Item","S","SEDA_CS_MN_ELA_GR3_NAM","2023-09-29","2099-12-31",
,"Grade 3 Ela Mean Cohort Scale (Cs), Non-Economically Disadvantaged (Non-Ecd) Students","Phenotypic Feature","SDOH","AHRQ Item","S","SEDA_CS_MN_ELA_GR3_NEC","2023-09-29","2099-12-31",
,"Grade 3 Ela Mean Cohort Scale (Cs), White Students","Phenotypic Feature","SDOH","AHRQ Item","S","SEDA_CS_MN_ELA_GR3_WHT","2023-09-29","2099-12-31",
,"Grade 3 Ela Sample Size, All Students","Phenotypic Feature","SDOH","AHRQ Item","S","SEDA_CS_TOT_ELA_GR3_ALL","2023-09-29","2099-12-31",
,"Grade 3 Ela Sample Size, Asian Students","Phenotypic Feature","SDOH","AHRQ Item","S","SEDA_CS_TOT_ELA_GR3_ASN","2023-09-29","2099-12-31",
,"Grade 3 Ela Sample Size, Black Or African American Students","Phenotypic Feature","SDOH","AHRQ Item","S","SEDA_CS_TOT_ELA_GR3_BLK","2023-09-29","2099-12-31",
,"Grade 3 Ela Sample Size, Economically Disadvantaged (Ecd) Students","Phenotypic Feature","SDOH","AHRQ Item","S","SEDA_CS_TOT_ELA_GR3_ECD","2023-09-29","2099-12-31",
,"Grade 3 Ela Sample Size, Hispanic Students","Phenotypic Feature","SDOH","AHRQ Item","S","SEDA_CS_TOT_ELA_GR3_HSP","2023-09-29","2099-12-31",
,"Grade 3 Ela Sample Size, Multiracial Students","Phenotypic Feature","SDOH","AHRQ Item","S","SEDA_CS_TOT_ELA_GR3_MTR","2023-09-29","2099-12-31",
,"Grade 3 Ela Sample Size, Native American Students","Phenotypic Feature","SDOH","AHRQ Item","S","SEDA_CS_TOT_ELA_GR3_NAM","2023-09-29","2099-12-31",
,"Grade 3 Ela Sample Size, Non-Economically Disadvantaged (Non-Ecd) Students","Phenotypic Feature","SDOH","AHRQ Item","S","SEDA_CS_TOT_ELA_GR3_NEC","2023-09-29","2099-12-31",
,"Grade 3 Ela Sample Size, White Students","Phenotypic Feature","SDOH","AHRQ Item","S","SEDA_CS_TOT_ELA_GR3_WHT","2023-09-29","2099-12-31",
,"Grade 3 Math Cohort Scale (Cs) Gap, Non-Economically Disadvantaged (Non-Ecd)-Economically Disadvantaged (Ecd)","Phenotypic Feature","SDOH","AHRQ Item","S","SEDA_MATH_GR3_NEG","2023-09-29","2099-12-31",
,"Grade 3 Math Cohort Scale (Cs) Gap, White-Asian","Phenotypic Feature","SDOH","AHRQ Item","S","SEDA_MATH_GR3_WAG","2023-09-29","2099-12-31",
,"Grade 3 Math Cohort Scale (Cs) Gap, White-Black Or African American","Phenotypic Feature","SDOH","AHRQ Item","S","SEDA_MATH_GR3_WBG","2023-09-29","2099-12-31",
,"Grade 3 Math Cohort Scale (Cs) Gap, White-Hispanic","Phenotypic Feature","SDOH","AHRQ Item","S","SEDA_MATH_GR3_WHG","2023-09-29","2099-12-31",
,"Grade 3 Math Cohort Scale (Cs) Gap, White-Multiracial","Phenotypic Feature","SDOH","AHRQ Item","S","SEDA_MATH_GR3_WMG","2023-09-29","2099-12-31",
,"Grade 3 Math Cohort Scale (Cs) Gap, White-Native American","Phenotypic Feature","SDOH","AHRQ Item","S","SEDA_MATH_GR3_WNG","2023-09-29","2099-12-31",
,"Grade 3 Math Mean Cohort Scale (Cs), All Students","Phenotypic Feature","SDOH","AHRQ Item","S","SEDA_CS_MN_MATH_GR3_ALL","2023-09-29","2099-12-31",
,"Grade 3 Math Mean Cohort Scale (Cs), Asian Students","Phenotypic Feature","SDOH","AHRQ Item","S","SEDA_CS_MN_MATH_GR3_ASN","2023-09-29","2099-12-31",
,"Grade 3 Math Mean Cohort Scale (Cs), Black Or African American Students","Phenotypic Feature","SDOH","AHRQ Item","S","SEDA_CS_MN_MATH_GR3_BLK","2023-09-29","2099-12-31",
,"Grade 3 Math Mean Cohort Scale (Cs), Economically Disadvantaged (Ecd) Students","Phenotypic Feature","SDOH","AHRQ Item","S","SEDA_CS_MN_MATH_GR3_ECD","2023-09-29","2099-12-31",
,"Grade 3 Math Mean Cohort Scale (Cs), Hispanic Students","Phenotypic Feature","SDOH","AHRQ Item","S","SEDA_CS_MN_MATH_GR3_HSP","2023-09-29","2099-12-31",
,"Grade 3 Math Mean Cohort Scale (Cs), Multiracial Students","Phenotypic Feature","SDOH","AHRQ Item","S","SEDA_CS_MN_MATH_GR3_MTR","2023-09-29","2099-12-31",
,"Grade 3 Math Mean Cohort Scale (Cs), Native American Students","Phenotypic Feature","SDOH","AHRQ Item","S","SEDA_CS_MN_MATH_GR3_NAM","2023-09-29","2099-12-31",
,"Grade 3 Math Mean Cohort Scale (Cs), Non-Economically Disadvantaged (Non-Ecd) Students","Phenotypic Feature","SDOH","AHRQ Item","S","SEDA_CS_MN_MATH_GR3_NEC","2023-09-29","2099-12-31",
,"Grade 3 Math Mean Cohort Scale (Cs), White Students","Phenotypic Feature","SDOH","AHRQ Item","S","SEDA_CS_MN_MATH_GR3_WHT","2023-09-29","2099-12-31",
,"Grade 3 Math Sample Size, All Students","Phenotypic Feature","SDOH","AHRQ Item","S","SEDA_CS_TOT_MATH_GR3_ALL","2023-09-29","2099-12-31",
,"Grade 3 Math Sample Size, Asian Students","Phenotypic Feature","SDOH","AHRQ Item","S","SEDA_CS_TOT_MATH_GR3_ASN","2023-09-29","2099-12-31",
,"Grade 3 Math Sample Size, Black Or African American Students","Phenotypic Feature","SDOH","AHRQ Item","S","SEDA_CS_TOT_MATH_GR3_BLK","2023-09-29","2099-12-31",
,"Grade 3 Math Sample Size, Economically Disadvantaged (Ecd) Students","Phenotypic Feature","SDOH","AHRQ Item","S","SEDA_CS_TOT_MATH_GR3_ECD","2023-09-29","2099-12-31",
,"Grade 3 Math Sample Size, Hispanic Students","Phenotypic Feature","SDOH","AHRQ Item","S","SEDA_CS_TOT_MATH_GR3_HSP","2023-09-29","2099-12-31",
,"Grade 3 Math Sample Size, Multiracial Students","Phenotypic Feature","SDOH","AHRQ Item","S","SEDA_CS_TOT_MATH_GR3_MTR","2023-09-29","2099-12-31",
,"Grade 3 Math Sample Size, Native American Students","Phenotypic Feature","SDOH","AHRQ Item","S","SEDA_CS_TOT_MATH_GR3_NAM","2023-09-29","2099-12-31",
