"concept_id_1","concept_id_2","concept_code_1","concept_code_2","vocabulary_id_1","vocabulary_id_2","relationship_id","valid_start_date","valid_end_date","invalid_reason"
,,"63","49","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"63","650","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"63","216","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"63","652","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"63","651","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"641","885","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"641","887","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"641","472","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"648","641","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"65","8","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"650","63","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"651","63","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"652","63","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"659","OMOP5181862","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"659","OMOP5182107","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"659","160","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"659","58","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"659","100580","SDOH","UK Biobank","Subsumes","2023-09-29","2099-12-31",
,,"659","171208001","SDOH","SNOMED","Subsumes","2023-09-29","2099-12-31",
,,"659","219006","SDOH","SNOMED","Subsumes","2023-09-29","2099-12-31",
,,"659","228283004","SDOH","SNOMED","Subsumes","2023-09-29","2099-12-31",
,,"659","228328008","SDOH","SNOMED","Subsumes","2023-09-29","2099-12-31",
,,"659","62545-9","SDOH","LOINC","Subsumes","2023-09-29","2099-12-31",
,,"659","63576-3","SDOH","LOINC","Subsumes","2023-09-29","2099-12-31",
,,"659","63860-1","SDOH","LOINC","Subsumes","2023-09-29","2099-12-31",
,,"659","63953-4","SDOH","LOINC","Subsumes","2023-09-29","2099-12-31",
,,"659","74043-1","SDOH","LOINC","Subsumes","2023-09-29","2099-12-31",
,,"660","662","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"660","OMOP5182054","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"660","663","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"660","58","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"660","OMOP5181862","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"661","58","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"661","128","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"661","664","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"661","1000F","SDOH","CPT4","Subsumes","2023-09-29","2099-12-31",
,,"661","11366-2","SDOH","LOINC","Subsumes","2023-09-29","2099-12-31",
,,"661","11367-0","SDOH","LOINC","Subsumes","2023-09-29","2099-12-31",
,,"661","228489002","SDOH","SNOMED","Subsumes","2023-09-29","2099-12-31",
,,"661","228522005","SDOH","SNOMED","Subsumes","2023-09-29","2099-12-31",
,,"661","25620001000004109","SDOH","Nebraska Lexicon","Subsumes","2023-09-29","2099-12-31",
,,"661","39240-7","SDOH","LOINC","Subsumes","2023-09-29","2099-12-31",
,,"661","39241-5","SDOH","LOINC","Subsumes","2023-09-29","2099-12-31",
,,"661","39278-7","SDOH","LOINC","Subsumes","2023-09-29","2099-12-31",
,,"661","4000F","SDOH","CPT4","Subsumes","2023-09-29","2099-12-31",
,,"661","4001F","SDOH","CPT4","Subsumes","2023-09-29","2099-12-31",
,,"661","4004F","SDOH","CPT4","Subsumes","2023-09-29","2099-12-31",
,,"661","4200001000004105","SDOH","Nebraska Lexicon","Subsumes","2023-09-29","2099-12-31",
,,"661","449841000124108","SDOH","SNOMED","Subsumes","2023-09-29","2099-12-31",
,,"661","449851000124105","SDOH","SNOMED","Subsumes","2023-09-29","2099-12-31",
,,"661","449861000124107","SDOH","SNOMED","Subsumes","2023-09-29","2099-12-31",
,,"661","449871000124100","SDOH","SNOMED","Subsumes","2023-09-29","2099-12-31",
,,"661","54845-3","SDOH","LOINC","Subsumes","2023-09-29","2099-12-31",
,,"661","62500-4","SDOH","LOINC","Subsumes","2023-09-29","2099-12-31",
,,"661","62501-2","SDOH","LOINC","Subsumes","2023-09-29","2099-12-31",
,,"661","62556-6","SDOH","LOINC","Subsumes","2023-09-29","2099-12-31",
,,"661","68537-0","SDOH","LOINC","Subsumes","2023-09-29","2099-12-31",
,,"661","69443-0","SDOH","LOINC","Subsumes","2023-09-29","2099-12-31",
,,"661","74011-8","SDOH","LOINC","Subsumes","2023-09-29","2099-12-31",
,,"661","88029-4","SDOH","LOINC","Subsumes","2023-09-29","2099-12-31",
,,"661","95529-4","SDOH","LOINC","Subsumes","2023-09-29","2099-12-31",
,,"661","96101-1","SDOH","LOINC","Subsumes","2023-09-29","2099-12-31",
,,"661","G9458","SDOH","HCPCS","Subsumes","2023-09-29","2099-12-31",
,,"661","G9902","SDOH","HCPCS","Subsumes","2023-09-29","2099-12-31",
,,"661","G9903","SDOH","HCPCS","Subsumes","2023-09-29","2099-12-31",
,,"661","G9904","SDOH","HCPCS","Subsumes","2023-09-29","2099-12-31",
,,"661","OMOP5181832","SDOH","OMOP Extension","Subsumes","2023-09-29","2099-12-31",
,,"662","937","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"662","660","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"663","660","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"663","937","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"664","661","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"664","216","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"667","673","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"667","OMOP5181971","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"667","724","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"667","710","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"667","675","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"667","629","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"667","672","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"668","246","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"672","673","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"672","246","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"672","675","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"673","672","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"674","672","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"675","672","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"676","246","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"676","677","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"677","676","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"678","676","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"679","690","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"679","686","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"679","246","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"679","689","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"682","683","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"683","682","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"686","679","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"686","321","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"687","679","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"688","679","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"689","679","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"69","70","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"690","679","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"692","250","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"692","449","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"692","AHRF_VET_FEMALE","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"692","AHRF_VET_MALE","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"692","ACS_PCT_VET","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"692","ACS_TOT_CIVIL_VET_POP_ABOVE25","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"692","ACS_PCT_GULFWAR_VIETNAM","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"692","ACS_PCT_VIETNAM","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"692","ACS_PCT_GULFWAR_1990_2001","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"692","ACS_PCT_GULFWAR_2001","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"692","ACS_TOT_CIVIL_VET_POP","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"692","AHRF_VET","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"692","753651000000107","SDOH","SNOMED","Subsumes","2023-09-29","2099-12-31",
,,"692","986751000000107","SDOH","SNOMED","Subsumes","2023-09-29","2099-12-31",
,,"696","613","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"697","613","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"7","8","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"70","134","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"70","69","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"70","76","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"70","121","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"703","704","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"704","703","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"704","798","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"717","Family Income","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"717","63058-2","SDOH","LOINC","Subsumes","2023-09-29","2099-12-31",
,,"718","OMOP5181903","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"718","ACS_PCT_HEALTH_INC_138_199","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"718","ACS_PCT_PERSON_INC_125_199","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"718","SAIPE_TOT_POV","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"718","ACS_PCT_POV_WHITE","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"718","SAIPE_TOT_POV_0_17","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"718","ACS_PCT_NONVET_POV_18_64","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"718","SAIPE_PCT_POV_5_17","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"718","ACS_PCT_HEALTH_INC_BELOW137","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"718","SAIPE_TOT_POV_5_17","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"718","ACS_PCT_PERSON_INC_100_124","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"718","ACS_TOT_CIVIL_POP_POV","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"718","ACS_PCT_POV_AIAN","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"718","ACS_PCT_INC50","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"718","218","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"718","ACS_PCT_POV_NHPI","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"718","ACS_PCT_POV_BLACK","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"718","ACS_TOT_CIVIL_NONINST_POP_POV","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"718","SAIPE_PCT_POV","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"718","ACS_PCT_VET_POV_18_64","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"718","ACS_PCT_PERSON_INC_BELOW99","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"718","ACS_PCT_POV_ASIAN","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"718","ACS_PCT_POV_HISPANIC","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"718","ACS_PCT_INC50_BELOW17","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"718","ACS_PCT_PERSON_INC_ABOVE200","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"718","SAIPE_PCT_POV_0_17","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"718","ACS_TOT_POP_POV","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"718","ACS_PCT_INC50_ABOVE65","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"718","ACS_PCT_HEALTH_INC_ABOVE400","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"718","ACS_PCT_HEALTH_INC_200_399","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"718","11403006","SDOH","SNOMED","Subsumes","2023-09-29","2099-12-31",
,,"718","63508-6","SDOH","LOINC","Subsumes","2023-09-29","2099-12-31",
,,"718","65999-5","SDOH","LOINC","Subsumes","2023-09-29","2099-12-31",
,,"718","67784-9","SDOH","LOINC","Subsumes","2023-09-29","2099-12-31",
,,"718","74185-0","SDOH","LOINC","Subsumes","2023-09-29","2099-12-31",
,,"724","320","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"724","610","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"725","503","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"725","281","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"739","641","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"740","OMOP5182099","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"740","OMOP5181923","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"741","745","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"741","747","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"741","OMOP5181861","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"741","746","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"747","OMOP5181955","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"747","OMOP5182165","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"76","70","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"76","466","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"76","OMOP5181992","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"775","511","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"778","511","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"781","511","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"784","511","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"794","136","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"794","798","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"794","581","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"794","28212-9","SDOH","LOINC","Subsumes","2023-09-29","2099-12-31",
,,"796","796","SDOH","SDOH","Maps to","2023-09-29","2099-12-31",
,,"796","511","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"796","20295000","SDOH","SNOMED","Maps to","2023-09-29","2099-12-31",
,,"798","926","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"798","OMOP5182081","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"798","OMOP5181879","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"798","982","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"798","581","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"798","603","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"798","272","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"798","818","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"798","179","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"798","OMOP5181871","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"798","704","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"798","897","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"798","794","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"798","355","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"798","979","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"798","609","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"798","226","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"798","504","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"798","814","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"8","65","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"8","OMOP5181862","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"8","158","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"8","7","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"8","15","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"8","60","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"8","49","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"8","1148599007","SDOH","SNOMED","Subsumes","2023-09-29","2099-12-31",
,,"8","230125005","SDOH","SNOMED","Subsumes","2023-09-29","2099-12-31",
,,"8","34801-1","SDOH","LOINC","Subsumes","2023-09-29","2099-12-31",
,,"8","405106009","SDOH","SNOMED","Subsumes","2023-09-29","2099-12-31",
,,"8","41829006","SDOH","SNOMED","Subsumes","2023-09-29","2099-12-31",
,,"8","439066001","SDOH","SNOMED","Subsumes","2023-09-29","2099-12-31",
,,"8","440394007","SDOH","SNOMED","Subsumes","2023-09-29","2099-12-31",
,,"8","722164000","SDOH","SNOMED","Has component","2023-09-29","2099-12-31",
,,"800","511","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"800","430618002","SDOH","SNOMED","Maps to","2023-09-29","2099-12-31",
,,"804","151","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"804","168","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"804","926","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"806","503","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"809","259","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"809","503","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"81","82","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"811","464","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"811","926","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"814","798","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"818","109","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"818","798","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"82","81","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"82","330","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"82","504","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"824","897","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"824","173","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"830","517","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"830","566","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"832","517","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"832","564","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"835","517","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"835","564","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"838","517","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"838","511","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"838","564","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"838","ACS_PCT_POP_SAME_SEX_UNMRD_P","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"838","ACS_PCT_POP_SAME_SEX_SPOUSE","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"841","517","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"841","564","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"843","478","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"843","479","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"843","517","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"843","564","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"843","1046781000000104","SDOH","SNOMED","Subsumes","2023-09-29","2099-12-31",
,,"843","125181000119107","SDOH","SNOMED","Subsumes","2023-09-29","2099-12-31",
,,"843","14345008","SDOH","SNOMED","Subsumes","2023-09-29","2099-12-31",
,,"843","197311000000105","SDOH","SNOMED","Subsumes","2023-09-29","2099-12-31",
,,"843","197321000000104","SDOH","SNOMED","Subsumes","2023-09-29","2099-12-31",
,,"843","52184009","SDOH","SNOMED","Subsumes","2023-09-29","2099-12-31",
,,"843","63018-6","SDOH","LOINC","Subsumes","2023-09-29","2099-12-31",
,,"843","71145-7","SDOH","LOINC","Subsumes","2023-09-29","2099-12-31",
,,"843","71150-7","SDOH","LOINC","Subsumes","2023-09-29","2099-12-31",
,,"843","71274-5","SDOH","LOINC","Subsumes","2023-09-29","2099-12-31",
,,"843","71275-2","SDOH","LOINC","Subsumes","2023-09-29","2099-12-31",
,,"845","566","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"845","517","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"845","514","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"857","344","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"857","42035005","SDOH","SNOMED","Maps to","2023-09-29","2099-12-31",
,,"860","472","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"860","907","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"860","908","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"860","935","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"865","472","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"865","882","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"865","719271000000109","SDOH","SNOMED","Has component","2023-09-29","2099-12-31",
,,"865","91015-8","SDOH","LOINC","Subsumes","2023-09-29","2099-12-31",
,,"865","96029-4","SDOH","LOINC","Subsumes","2023-09-29","2099-12-31",
,,"869","472","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"87","OMOP5181862","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"87","49","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"87","106","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"87","71799-1","SDOH","LOINC","Subsumes","2023-09-29","2099-12-31",
,,"87","828991000000102","SDOH","SNOMED","Subsumes","2023-09-29","2099-12-31",
,,"87","829061000000103","SDOH","SNOMED","Subsumes","2023-09-29","2099-12-31",
,,"87","96385-0","SDOH","LOINC","Subsumes","2023-09-29","2099-12-31",
,,"87","OMOP5000571","SDOH","OMOP Extension","Subsumes","2023-09-29","2099-12-31",
,,"872","472","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"874","472","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"876","184","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"876","472","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"876","723531000000102","SDOH","SNOMED","Has component","2023-09-29","2099-12-31",
,,"878","641","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"882","OMOP5182084","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"882","OMOP5181948","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"882","OMOP5181886","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"882","OMOP5181880","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"882","OMOP5182135","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"882","865","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"882","OMOP5182156","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"882","OMOP5182046","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"882","OMOP5182130","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"882","472","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"882","OMOP5181978","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"882","OMOP5181875","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"882","OMOP5182152","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"885","641","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"887","641","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"889","641","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"891","641","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"893","641","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"896","897","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"897","896","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"897","920","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"897","923","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"897","824","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"897","903","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"897","917","SDOH","SDOH","Subsumes","2023-09-29","2099-12-31",
,,"897","798","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
,,"897","439829006","SDOH","SNOMED","Subsumes","2023-09-29","2099-12-31",
,,"897","447280006","SDOH","SNOMED","Subsumes","2023-09-29","2099-12-31",
,,"897","63009-5","SDOH","LOINC","Subsumes","2023-09-29","2099-12-31",
,,"897","63030-1","SDOH","LOINC","Subsumes","2023-09-29","2099-12-31",
,,"897","83334-3","SDOH","LOINC","Subsumes","2023-09-29","2099-12-31",
,,"897","85460-4","SDOH","LOINC","Subsumes","2023-09-29","2099-12-31",
,,"897","93098-2","SDOH","LOINC","Subsumes","2023-09-29","2099-12-31",
,,"897","93099-0","SDOH","LOINC","Subsumes","2023-09-29","2099-12-31",
,,"897","93115-4","SDOH","LOINC","Subsumes","2023-09-29","2099-12-31",
,,"897","95387-7","SDOH","LOINC","Subsumes","2023-09-29","2099-12-31",
,,"897","95403-2","SDOH","LOINC","Subsumes","2023-09-29","2099-12-31",
,,"897","OMOP5000475","SDOH","OMOP Extension","Subsumes","2023-09-29","2099-12-31",
,,"903","897","SDOH","SDOH","Is a","2023-09-29","2099-12-31",
